Game States,Optimal Moves
boobbbxbb,x1
xobbbbbbo,x5
xobooxbxb,o3
xoboxxoob,x9
bbbbbobbb,x5
bobobbxbx,o8
bbbboobxb,x4
xbbboxobb,o3
bbobxbbob,x1
xxobooxob,x4
xobbxbobb,o9
bxobxboob,x9
bbbbbbbob,x5
bxbxooxbo,o1
xbbboxoob,x9
bxbbbbbob,o5
boxxoobbx,o8
bbbbbbbbb,o5
bobobbbxb,x5
bbbbbbbbb,o5
bbbxoxbbo,o1
bobobbxbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbxbbboob,x9
obbbboxbb,x5
bbbbbobbb,x5
xboobxxbo,o5
bbxbbbxoo,o5
bbbobobbx,x5
oobxbbxbb,o3
bxboboxbo,x5
bbbxoxoox,o2
bbbbbbbbb,o5
obxbooxox,x4
bbbbbbbbb,o5
bbxbbbobb,o5
xoxoboxxo,o5
bbbxbboxo,o5
boooxbbxx,o1
bobbbbbbb,x5
boxxoxoxo,o1
xbooxxbbo,o7
bbbbbbbbb,o5
xbbbbbbbo,o5
bbobbbxbb,o5
bbbbbobbb,x5
oxobobxxb,o9
bobbbxbob,x5
bxbbobbbb,o1
bxbxoxobo,o8
bbbbbxbbo,o5
bbbbbbbob,x5
xoooxxoxb,o9
xbboxbobb,o9
bbbboboxb,x3
bbbbbbbbb,o5
oxxoobxob,x6
boxoxboxb,o1
obbxbbbbb,o5
bbbbbbbbb,o5
obbbbooxx,x4
xxoboobox,x4
bbbbbbbob,x5
bxobbboxb,o5
xoobbbbbx,o5
obxooxxob,x2
ooxobxxob,x5
bbbbbobbb,x5
obbbbbbxb,o5
xbbbooxox,o4
oboxoxbbx,o2
bbobbbbxb,o5
xbobbbxob,o4
bbooxboxb,x1
bbbboxobb,x3
bbxobxboo,x7
oxbxobobx,o3
bbbboxbbo,x1
bbbbbbbbb,o5
bobxxboox,o6
bbbbbbobb,x5
bbbbbbbbb,o5
xbbboooxx,o4
boxooxoxb,x1
booxbbxob,x1
bbbbbbbbb,o5
bbobbbbbb,x5
xxboobxoo,x3
bobboxbbx,o8
bbbbbbbbb,o5
obbobxbbx,o7
oxoxxboox,o6
obbbbbobx,x4
bxxobbobo,x1
bbbbbbbbb,o5
ooboxbxox,x3
oxbbxbobb,o4
bxooxxbbo,o8
xbbxobboo,x7
bbxoobbxb,o6
xoboxbobb,x9
oxbooxxox,o3
bbobbbbbb,x5
bbbbobbbb,x1
bobbbbbxo,x5
bxoxobbbb,o7
xobbxxoob,o4
bobbxobxb,o1
bobobbxbb,x5
ooboxbxxb,o3
boxbbbbbb,o5
bbbbbbbbb,o5
boxobbbxo,x5
bbxxboobo,x8
xbxbbobbo,o2
bbbbbobbb,x5
oxbbobbbx,o3
boxxbbbob,o5
boobbbbbx,x1
bbobxbbbo,x6
xbbbbbobb,o5
bobobxbxb,o5
boxoxxoxo,o1
bobbbxxbo,o5
boxbbobbx,o5
bbobbbxbo,x6
bbbbbbbbb,o5
obbbxxbbo,o4
xbbbbboob,x9
bbbobbbbb,x5
oxbbxoobx,o4
bbbbbbbbb,o5
xbbbbobbb,o5
ooxxboxxo,o5
bbbobbxbb,o5
bbbbbbbbb,o5
bbbbobobx,x3
oboobbxxb,x2
obbbbxbbb,o5
bbbbbbbbb,o5
oxbxbobbb,o5
bbbbbbbbb,o5
xooboobxx,x4
bbbbbbbbb,o5
xxoxoobox,o7
bbxbbobbb,o5
oxoboobxx,x4
bbxbobxbo,o1
boboobxxb,x6
bbbxbxboo,o5
bxoooxxox,o1
obxoxbbbb,o7
bbobbbbbb,x5
bbbbbobbb,x5
bboxbobbb,x9
bobbbbxbb,o5
oxbxobbox,o3
xboobbxbb,o5
bbbbbbbob,x5
boobxxxob,o1
bbbbbbobb,x5
bxbbobxoo,x1
bbboxbbob,x1
xbbbbobbb,o5
bbbbbbbbb,o5
bbboxbbxo,o2
bxobxoobb,x8
xbxoxbobo,o2
boxbbbbbb,o5
oobxxbbbb,o3
xxobboobb,x9
oxobbobxx,o7
xobobbbox,x5
bbbobbbbb,x5
bbbbbbbbb,o5
bobboxbbb,x8
bxobbbbbb,o5
bbbbbbbob,x5
bbbobbbbx,o5
obxbbxbbo,o5
bbbbbbbbb,o5
bxboboxob,x5
xxbbbooxo,o3
bbbbbbbob,x5
obxxoobox,x2
bbbboxoxo,x1
bbbbxooxo,x2
boobxbbbb,x1
bbbbbxobb,o5
bbobxbbbb,o1
oxboxxboo,x7
bbbbbbbbb,o5
obboxxxob,o3
bbboxbxob,o3
bbbbobbbb,x1
bbbbbobbb,x5
xooxoobxb,x7
bbxoobbbb,x6
oboxbxbbb,o2
bxbobbbbb,o5
bbbbbxbob,o5
oxboobxxb,o6
xbbobbobx,o5
bxoobxobx,o1
ooxooxxxb,o9
xboxbobob,x7
obbxbbobx,o5
bbxbbboob,x9
bbxbbbbob,o5
xoobxoxob,x4
xoxbxbboo,o7
ooxxoboxx,o6
ooxooxxbb,x8
bbbobxxob,o5
xoxoxobxo,o7
bxbbbbobb,o5
obobbbxbb,x2
bbbbbbbbb,o5
bbbbbbbbb,o5
obobbbxxb,o2
bbbbbbbbb,o5
boxoobxbb,x6
xoxoxbbob,o9
xbbbbbobo,x8
bbxxxoobo,o8
bbbboxobb,x3
ooxbbboxb,x4
bbbbbbbbo,x5
bxobbbobb,x5
boxbbbbbb,o5
bobbbbbxb,o5
boxbxoobx,o1
oxobbbbox,x5
xobbxxoob,o4
bobbxbbbb,o1
bobbbbbbb,x5
bbbbbbxob,o5
bbbbxoxob,o3
oxoxbobox,x5
boxxxooxo,o1
obxobxbbo,x7
bobbbbbbb,x5
obxbxxoob,o4
bbbbbbbbb,o5
xobbbbbbb,o5
bxbbbobbo,x3
ooxobxbxb,o7
bbbbobbbb,x1
xxbobboox,o3
oxobobxbb,x9
obxbbxoxo,o4
bxbbobbob,x1
bbbobbobx,x1
bbbbbobxo,x3
bbbbbobbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
obbbbbbbb,x5
bbbbbbbbb,o5
oxxxoboox,o6
ooxbobxbb,x8
bbbbbbbbb,o5
obboxbbxb,o7
oobbxbbbx,o3
bbobbbbxb,o5
bbbboxbbb,o1
bbbxbobox,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbobxo,x3
bbbxbobbb,o5
bboxoxxbo,o1
bboxxbbob,o6
bbbbbbbob,x5
xbboobxbo,x6
bbbbobbbb,x1
bbbbxbbbo,o1
bbbbbbbbb,o5
obboxbbox,x7
bbbbxobbb,o1
bbobxobbx,o1
boxboobxb,x4
xobxbxoob,o5
bboboxxob,x2
bbbbbbbbb,o5
xbxoxbobo,o2
xbbbobbox,o2
obbbobxbb,x9
bobxxoxob,o1
bbbbbbbbb,o5
bbbbbbobb,x5
ooxxxoobx,o8
bobbbxbbb,o5
obbbbbxbb,o5
obbbbxbbb,o5
boxobbbbx,o6
bbbobbbbb,x5
bbbbxoxbo,o3
oboxbobxb,x2
obxoobxbb,x6
bbxbxobob,o7
obbbbxobb,x4
ooxoxobxb,x7
boxxbbobb,o5
bbbbbbbxo,o5
bbbbbbobb,x5
obbbbbbxb,o5
bbbobbbbx,o5
bbbbbbbbb,o5
bbbbboxbb,o5
bbxoobbbx,o6
xboxobbxo,o7
oxoxboxox,o5
bobxoboxb,x3
bboboxbbb,x7
xobobbxxo,o5
obbbbbbbb,x5
oxbbxbbbo,o8
xbbobbobx,o5
bbbobobxb,x5
xxbxoobob,o3
oboxxbbxo,o2
boxbobbbb,x8
bobbobbxx,o7
bbbbbbbbb,o5
obbbbbbbb,x5
bboxobbbb,x7
bbboobxox,x6
bbbbbbbbb,o5
xboobxobx,o5
xxbboxboo,o3
oxxobbbxo,o7
oxbboxobb,x4
bbobbxbxo,o5
xbooxxobo,x8
bbbbbbbbb,o5
obxbbbbbb,o5
bxoboxbob,x7
xbobbxoxo,o5
bbbbbbbbb,o5
xboobbxbb,o5
oxbxoxoox,o3
obxoxxboo,x7
bbbbbbbbo,x5
xobbbbbbb,o5
bbbbbbbbb,o5
bobxxooox,x1
obbbbbbbb,x5
oxbxbooxb,o5
xbbbbbobb,o5
oxbbboobx,x4
boxobbbbx,o6
bbbbbbbbb,o5
bbbxbobbb,o5
bobbbxoxo,x5
xbobbxbob,o5
oxbxbboox,o5
xbbbobxbo,o4
bbbbbbbbb,o5
bbbbbbbbb,o5
obbbbbbbb,x5
bbobbbxbo,x6
bbobbbbxb,o5
bobbbbxox,o5
bbbbbbobb,x5
xboxobbbo,x7
bbbbbbbbb,o5
xbobobbxb,o7
bboxbxbbo,o5
booobbbxx,x1
bbxooboxx,o6
bbxbooxxo,o4
xbobbxobo,x8
bbbbbbbbb,o5
xobbxbxoo,o4
bbxbobbob,x2
bbbbobbbb,x1
oxbbbbbbo,x5
bboxobbbb,x7
bxbboboxb,o3
bbbbbbxbo,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bxbbobbbb,o1
bobobxbbb,x5
xbbxoxoob,o9
bbbbbbbbo,x5
xxboxoxoo,o3
bbbbbbbbb,o5
bbbbbbobx,o5
bbooobxxb,x6
bobbbbbbb,x5
xbbobbbox,o5
bobbbbbbb,x5
bxbobbxoo,x5
bobxoxbbo,x8
bbboxbbbb,o1
xobxxooxo,o3
bbbbbbbbb,o5
bxbobbbob,x5
xxbobobob,x3
bbbbbbbbb,o5
xxbooxoob,x3
xbobbboxb,o5
xobxbooxo,x3
bbbbbxbob,o5
obxoxxbob,o7
bxbbxooob,x9
obbbbbbbb,x5
xbobbbbxo,o6
bbbbobbbb,x1
bbbbbobxb,o5
xxoobbxob,o5
bxobxxobo,o4
bbbxxooob,x9
bbbbobbbb,x1
bbbbbbbbb,o5
bobxooxbx,o8
oxobxoxbb,o8
bbxbbbobb,o5
bbbxbbbbo,o5
xooooxbxx,o7
bbbbbbbbb,o5
boooxxxox,o1
bobbbooxx,x5
bbbbbbobb,x5
bbbobbbbb,x5
bxxboobbb,o1
oboboxbxx,o2
ooboxbbxx,o3
bbbbbbbob,x5
bbobbbbbx,o5
xbbbboxob,o4
oxbbbooxx,o4
obxbbxbbo,o5
bbobbbbbb,x5
xbbobbbbo,x5
ooxbxbbxo,o7
bbbbbbbbb,o5
boobxbxbb,o1
xobbbooxb,x5
xoxbbobbb,o5
bbbobobxb,x5
bxxboboob,x1
bboobbxbb,x5
oboxxbxob,o2
bxbbbbobb,o5
bbbbbbbbb,o5
xoooxoxbb,x9
ooxxbboxb,o5
bbobbbbbb,x5
xoxoboxbb,o5
boboxbbxo,x1
bbxbxbboo,o7
bxooxxbob,o1
xoxoxoobb,x9
booxobbxx,o1
boobxbxbb,o1
bxxbobobb,o1
xoxxxooob,o9
bxboobxbo,x6
bboxbbbbb,o5
bbxbobbxo,o1
bxbxbboob,o9
bbbbboxbb,o5
bbbbbbbbb,o5
ooxboxbbb,x8
xooxoobxx,o7
bobboxoxx,o3
bbbbbbbbb,o5
bbbbbbbxo,o5
bbbxbbobb,o5
bbbbbbobb,x5
xboboxxbo,o4
obxxbbbbo,o5
bbobobbxb,x7
bbbbbbbbb,o5
bobbbbxbb,o5
bbbbbbbbb,o5
xxbbbooxo,o3
bobbbbbbb,x5
obxbbbbbb,o5
bbbbbbbbo,x5
oxobboxxb,o9
oobxxbbxo,o3
bbboxxoox,o1
boxbbobxo,x5
bbbbxbbbo,o1
bbbobbbbb,x5
obbbobxbx,o8
obobxxbox,o2
oobxbbbox,x3
bbbbbbbbb,o5
bbbboxoxo,x1
xobbbbbbb,o5
bbbbbxbob,o5
bxobxbbob,o1
bbbbbbbob,x5
xbooxbbob,x9
xoobbobbx,x5
bbbbbbbob,x5
xooxxboob,x6
boxbbobxb,o5
xbbxbobbo,o7
bbbobbxob,x5
bbbbbbbbb,o5
bobbxbobb,x1
bbbbxbobb,o1
bbobobxbb,x1
oxoxxoobb,x8
xbbbooxxo,o4
bbbboboxb,x3
xbbbobbbb,o3
oxoxbbxbo,o6
xbbbobobx,o3
xbbbobobx,o3
bbbbbbbbb,o5
bbbbbbbbb,o5
bobobbxbb,x5
bbbbbbbbb,o5
bxbbobobb,x3
boboxoxbb,x3
bbobbbbbb,x5
bbbbobbbb,x1
oxbooxxob,x9
bbbbbbbbb,o5
xobbxbboo,x7
bbbbbbbbb,o5
bbbbbbbbb,o5
xbobxbobb,o9
obbbbbbbb,x5
bbobbbxbo,x6
boobxoxbx,o1
obbbbbbbb,x5
bboxbxobb,o5
bbbbxbbob,o1
oobxbbbxo,x3
xoobbbbxo,x6
booxbbxox,o1
oxoxbobxb,o5
obbxxooox,x3
xoxxxoobo,o8
ooxxxoobb,x9
bbbbobbxb,o1
xboobbbbb,x5
bxxoobxoo,x1
bbboxxoxo,o1
obbbbxbob,x5
bbbbbbbbb,o5
bbobbbbbb,x5
bbbbbbbbb,o5
xbbbboobb,x5
bobbbbbbb,x5
oxbxobobb,x9
boxbbbbbb,o5
xbbboboxo,x3
bbboxobbb,x1
obbbbbbbb,x5
bbbbbbbbb,o5
bbbxobbbb,o1
bbobbxbbo,x5
bbbbbbobb,x5
bbbboxbox,o2
boobbxoxb,x1
bbbbbbbbb,o5
xbxbbobbo,o2
bbbobbbxo,x5
ooboxbxxb,o3
bbbxbbobb,o5
xbobxooxb,o2
bboboxxob,x2
oxooxbxbo,x8
bbboxbbox,o1
obboxxbbb,o7
xbxxoobob,o2
xbbbbobob,x5
xboooxxxo,o2
booxxoxox,o1
xobobxobx,o3
obboxbbbb,x7
oxbxxoxoo,o3
boobbbbxb,x1
obbbxbbbb,o3
xbbobobox,x5
bbbxbbobb,o5
bbbbbbbbb,o5
oxbbbbbob,x5
bbbboobxb,x4
bbooxboxx,o1
bxbobxbbo,o5
bbbbbobbb,x5
bbbbobxxo,o1
bobbobxxo,x1
oxobboxox,x5
boboboxxb,x5
bbbbbbbbb,o5
bxbbbbobb,o5
boxxboxob,o1
bbbobobxb,x5
xbxooxboo,x2
bbbobbbbb,x5
bbobbboxx,o5
bbbbbbxbo,o5
xbobxbbbo,o6
boobbbxbb,x1
bbboxxoxo,o1
bbbbbbbbb,o5
bobbxbbbb,o1
xbxooxxoo,o2
bbbbbbbbb,o5
xxoobbbox,o5
bboboxbxo,x1
oxobxbobb,x4
bbbbobbxb,o1
obboxobbx,x7
boxobbxob,x5
boxobxoxb,o1
bbobbxbbb,o5
boxboboxx,o6
bbobbbbxo,x6
obbxbbobb,x5
bbbxbbbob,o5
bbbbbbbbb,o5
xboobobxx,o5
bbbbbbbbb,o5
obbbbbobx,x4
xbbbxooob,x9
bbbbbbbbo,x5
bbbbobbbb,x1
bbbbbbbbb,o5
bobbbbbbb,x5
bobbbbbbb,x5
bxbobbbbb,o5
obbbbbbxb,o5
bbobbbbbb,x5
xxoooxxbo,o8
bbbbobbbb,x1
boobboxxb,x1
xbbbboobb,x5
xxooxobob,x9
bxxoobbbb,o1
oxxoobbxb,o6
bbbbobbbb,x1
bbbbbobbb,x5
bobbbxbbb,o5
bobbbxbbo,x5
xbbobbbbb,o5
bobxbbbbb,o5
bbbbobbbb,x1
bbooxbbxb,o2
obbbbbbbx,o5
xoobbbbbb,x5
bbxxbooxo,o5
bbbbbbxob,o5
bbxbobbbb,o1
xooxbxboo,x5
bbbbxbbbo,o1
obooxxxxo,o2
bbbbbbbbb,o5
bxbooxxob,o1
bbbbbbbob,x5
bxoobbxbb,o5
xbobbbobb,x5
bbxobbbbb,o5
bbbbobbbb,x1
bbbbbbbbb,o5
bbxbbbboo,x7
bbbbbbbbb,o5
oxbobxbob,x7
obbbxbbbb,o3
bbbbbboox,x5
oobbxbbbx,o3
bobxoxoxo,x1
bbbbbxbob,o5
bobbbbbxb,o5
boxbbbbbb,o5
xbobbbobb,x5
bxbbobbbb,o1
obbbbbbbb,x5
oxxxbooox,o5
bbobbbbox,x5
bbbbbbbbb,o5
xbbxbooox,o5
bbboboxox,x5
oxxboxobb,o4
bbbbobbbb,x1
bbxboboxb,o1
bbbbxobbb,o1
bxobobxbb,o1
obbxbbbbb,o5
oxbbxbbob,o3
bbxxoobxo,o1
bbobbxbbb,o5
boobbbxbx,o1
bbobbbbbb,x5
bxobxxoob,o4
bboobbbxb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bxbbobobb,x3
bbbxoooxx,o3
bobxbboxo,x5
xobooxbxb,o3
bxboxooox,x1
xxooxxboo,o7
obbxooxxb,o9
bbbbbbbbb,o5
bbbobbbbb,x5
bbbbbbbbb,o5
bbbobbbbb,x5
oxxoxobob,x7
xoobboxbb,x4
obxxxbboo,o6
oobxbobbx,x3
bbbobbbbb,x5
oboxbxbbo,x2
bbbbbobbb,x5
bxobbbobb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
boxooxxxo,o1
obbbbbbbb,x5
obbbbbbbb,x5
bobbooxbx,x4
bbbbbbbbb,o5
ooxbxoobx,x4
boxxobbbo,x8
xbxxboobo,o2
boxbbobbb,x5
bbboxbbbb,o1
bbbobbxbb,o5
bobbxbbbb,o1
xbobbbobb,x5
bbbbbbobb,x5
oxxxbooxo,o5
bobbxbobb,x1
bbbbbbbob,x5
bbbbbbbob,x5
bbbbbbobb,x5
bbbbbobbx,o5
bbbbbbbbb,o5
bbxboboxb,o1
bbbbbbbbb,o5
bbobbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
booxxbobx,o1
oxbboxbob,x9
bbbxxoobo,x8
bbxbbbboo,x7
bbobbbbbb,x5
oxobxxoox,o4
bbbbbobbb,x5
xoobbxbbb,o5
bobxbbxob,o1
bbbxbbbob,o5
bbobbbobx,x5
bbbbbbxob,o5
xboobbobx,x5
oxobbxobx,o4
xbooobxox,x6
booobxbbx,x1
bbbxbbbbo,o5
bbbbbbobb,x5
bxxbbooob,x1
obooxoxxb,x2
ooxbboxbx,o8
obxbxooox,x4
bbbbbbobb,x5
bbbobbbbx,o5
bbbbbbbbo,x5
obbbboxbb,x5
bobbbbxbb,o5
boxboxoxo,x1
obbbbbbxb,o5
oboxobxbb,x2
bbbbbbbbb,o5
xobooxoxx,o3
oxoooxbxb,x7
xxooxbxoo,o6
xxobbbbbo,o6
bxoobbbbb,x5
xobxxobob,o7
obbbobxbb,x9
bbbbbbbbb,o5
obxbbbobx,o4
bbobbbbbb,x5
bbbobbbbb,x5
bbobxobbx,o1
bbooboxxb,x5
obxboxbbb,o9
xbboxbobo,x8
boxoxbbob,x7
obobxoxxb,o2
bbbbbbbbb,o5
bbobbxbbb,o5
bxbxbooxo,o5
xxoobxobb,o5
xbxbbbboo,o2
bbobbbbbb,x5
bboobbbxb,x5
bbbobbbox,x5
bbboxbbob,x1
bbxooxobb,x1
bbbbbbbbb,o5
oxobxbxob,o9
obbbxbbbo,x3
oobobxbbx,x3
bxxxoobbo,o1
oboxxoxob,x2
bbxobbbbb,o5
bxxobbbob,o1
obbbbbbbb,x5
bbbbbbbbb,o5
xoxxbboob,o9
boxbxooox,x1
bxbbbobbb,o5
bbbxbboob,x9
bbbobbbbb,x5
bbbxbbbob,o5
bobobxbbx,o3
bbbbbbbbb,o5
oxxbobbbb,o9
bbbobbxbo,x5
oxoobxxxo,o5
bbbbbbbbb,o5
bbbbobxbb,o1
bbbbbbbbo,x5
bobbbbxbb,o5
obbbbbbbb,x5
bobbobbxb,x1
bbbbbbbbb,o5
bboxxobbb,o9
obbxbbbbb,o5
bbbbxbbbo,o1
xbbxbobob,o7
xbxoobbbb,o2
bxbbbbxoo,o5
bbxoobbbb,x6
xbbbobobb,x3
oxoobbxbb,x5
bbobbbbbb,x5
bxboxobob,x1
bbbobbbbb,x5
bbooxbbxo,x2
bxbbobbob,x1
bobbbobxb,x5
oxbbbbbbb,o5
oxbxobobb,x9
oxboobbxb,x6
bobbbbbbb,x5
boobxbbox,x1
bbbooxbbx,o3
boxbbbbbb,o5
obxbbbbob,x5
xbooxoxbb,o9
bbbbbbbbb,o5
xooxbxboo,x5
xboobxoxb,o5
bxoxbboxo,o5
bbbbxoxob,o3
obbbbxxbo,o5
obxxooxbb,o9
bbbbbobbb,x5
bbbbbbbbb,o5
bobbbbbbb,x5
xxooxbobb,o8
bbobbbbox,x5
bbobbxbbb,o5
oboxbboxb,x2
bobxbobbb,x5
obxbbbbbb,o5
bxxxoooox,o1
bxbooxxoo,x1
bbbbbbbbb,o5
xobbobbxo,x3
boxbbbobb,x5
bbbobooxx,x5
xobbbbbbo,x5
bboxbbbbo,x6
bxoobbxxo,o5
bbbbxbboo,x7
bbbobbbbb,x5
oboxxbbbb,o2
bbxbobbbb,o1
bbbbbbbob,x5
bxboxbbbo,o8
obbxobbbb,x9
bbbbobxbb,o1
bxxooxbob,o1
xxooobxox,o6
xxoboxxoo,o4
bbbxbbbbo,o5
obbbbbbbb,x5
bbobbbxbb,o5
ooxboxoxb,x4
ooxbbxbbb,o9
xoboxboxb,o9
bbbbxboxo,o2
bbbboboxx,o3
xobbxbbob,o9
obbbbbbxb,o5
bxbbbbbob,o5
xboobxxob,o5
bbobbbobx,x5
bbbbbbbox,o5
boobxbxbo,x1
bbbobbbbb,x5
xbxbxoobo,o2
bbbbobbbb,x1
bbobbbbbb,x5
oxoboxbbb,x9
bbobbxbbb,o5
bboxbobxb,o9
xobxxooxo,o3
xobbbbobb,x5
obxxboobb,x5
xxooobbbx,o6
bbbbbbbbb,o5
oboxbbbbx,o2
bobxbxobb,o5
xbobobbbb,x7
xbboxoxob,o9
bxbxbooob,x9
booxxboxo,x1
bbbbbobbb,x5
bbbbbxbob,o5
bobbbbxox,o5
bbbbbbbbb,o5
bbbobxbbb,o5
bbbbbbbbb,o5
bbbbbbobb,x5
oxoooxxxb,o9
xoxooxxbo,o8
bboobbxox,x5
bbbxobbob,x2
bbbbbbbob,x5
bbxbobbbb,o1
xbbbbbbbo,o5
bxoxboobx,o5
bbbbbbbbb,o5
obbxooxox,x2
bxooxoxox,o1
bbbxbbbob,o5
bxooxoxox,o1
xobbxoobb,x9
oxobbbbbb,x5
bbbbxboob,x9
xoxoobbxo,x6
bbbbbobbb,x5
bbbbbbbbb,o5
bbxbbbbob,o5
bbbxbobxo,o3
bbbbboxbb,o5
oboxbxbxo,o2
bxooxbbox,o1
bbobbbbbb,x5
bobbxxbbo,o4
bbbbbbbbo,x5
xbbbobbbb,o3
xobboxobx,o8
bxobbbbbb,o5
booxoxbxo,x1
ooxxooxbx,o8
xbbbbboob,x9
bbbobbbxb,o5
bbbbbbbbo,x5
bbbbbbbob,x5
bobbbbbbb,x5
boxboxbbb,o8
bxbbbboob,x9
xooxxboxo,o6
boxbobbbx,o8
xbbbbbobb,o5
bbbobbbbb,x5
obbbbbbbb,x5
oxbbbobbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bxbobxobb,o1
obbbbxxbo,o5
bbobobxxb,o9
bxoboxbbo,x1
bbbbbxobb,o5
bobbbbobx,x5
bbbbbboox,x5
obobxobxx,o2
bbbbbbbob,x5
bbbbxbobb,o1
obxxxoboo,x7
boxxbxoob,o5
bobbbxbbb,o5
bbbxbbbbo,o5
bbbbbbbbb,o5
bbxbbobob,x5
obooxxbox,x2
ooxbxobox,x7
bbxbxoobo,x8
bbbbbbbbb,o5
bbbbbobbb,x5
bbooxxobb,x1
bbbbbbobb,x5
bbbbbbbbb,o5
bbbbobbbb,x1
xboobbbbb,x5
oxbooxxob,x9
bbobobbxb,x7
bbbbbbbbb,o5
bobxbobbx,o5
bbbbobbbb,x1
bbbbobbbb,x1
oxbxoooxb,x9
xbxobbobb,o2
bxbobboxb,o1
xbobbobbb,x9
bbbbbbbbo,x5
bbbbbbbbb,o5
bbbbbobbb,x5
bbbbobbxo,x1
obxbbbbbo,x5
bobbbbbbb,x5
boxxbobob,x5
obxboobxx,o4
bxbbbobbo,x3
boxbobbbx,o8
oxbbxbbob,o3
xoxoboxxo,o5
obbbbbbbb,x5
bbbbbbobb,x5
obbbbbbxo,x5
obbboxxbb,o9
bbbxoxoob,x9
obbobobxx,x5
bobbbxbbb,o5
xooooxxxb,o9
bbbxbbobb,o5
oobxxoxob,x3
bobobbxbb,x5
boxbbxbbo,o5
bbbxbooxb,o5
bbbbbbbbb,o5
xbobbxbob,o5
oboxoobxx,x2
boxbbxobb,o9
bxbbobobx,o3
obbobbxxo,x5
bobbobbxb,x1
bxbxboxoo,o1
bbbbbbbbb,o5
ooxxxboob,x6
bbbbxooox,x1
obooxxxob,x2
bbboxbbbb,o1
obbbbbxbb,o5
boxbobbxo,x1
bbbbbbbbb,o5
bbboxbbob,x1
oobbobxxb,x3
bobxxbxoo,o6
bbbbobbbb,x1
ooboxbxbx,o3
xoboxbobb,x9
bbbboxoox,x2
oobbbbbxb,x3
xobxobobb,x8
xxobbobbb,o9
xbooxxobb,o9
bbbbbobbx,o5
bbbbbbbbb,o5
boxbbbobx,o6
xboobxoxo,x5
bxoxxoobb,o8
bbxbobbbb,o1
bxooxxoox,o1
xooxbooxx,o5
obbbboxbb,x5
bxbbbbbbo,o5
bxbbbbbob,o5
bobxooxxo,x1
bobbxbbbb,o1
bbbobbbbb,x5
obxbbobbx,o5
bbbbbbbbb,o5
bbbboxbbb,o1
bbobbxbbb,o5
bbbbbbbbb,o5
obxxbooxo,x5
bbbbbbbbb,o5
bbbxobbbo,x1
bbbbbbbob,x5
xboxbboxo,o6
xoboobxbb,x6
bbbbxobox,o1
boooxxxxo,o1
xobbobbxb,o3
oxbooxbbb,x7
bbxbxbobo,o8
bbbbbbbob,x5
xoxboobbx,o4
bbbbxbbbo,o1
bbxbbbbob,o5
bboobbxox,x5
bbobbbxbo,x6
bbxbbbbbo,o5
xoxobxboo,x7
xbxbboobb,o2
bxbbbbboo,x7
xboxbboxo,o6
bbbobbxob,x5
xbbobobbb,x5
bbbbboxbb,o5
bbbbbbbbb,o5
bxbbobbbb,o1
bbbbbbbbb,o5
bobboxxxo,o1
bbbbbbobb,x5
bobbbxbbb,o5
bbbooxbxb,o1
bbbbbobxb,o5
bbbbbbbbo,x5
bbbbbobbb,x5
bbxobbbob,x5
bbbobbbxo,x5
ooxxxobbb,o7
obbbbbbbb,x5
oxooxoxbx,o8
bbxbbobob,x5
bbbbobbbx,o1
xxooxboob,x9
bxbbbboob,x9
xooobbxbb,x5
bbbbbbobb,x5
bbobxbbbb,o1
bbbbbbbbb,o5
bobbxbbbo,x1
oobbbxbox,x3
obbxbbbbb,o5
obbxbbxbo,o5
obbooxxox,x2
bbxbbbbob,o5
xbxbooxbo,o2
bbbbbbbbb,o5
bbbbbbbbb,o5
obboxbxob,x3
bbbbbbbbb,o5
bbbbbbbbo,x5
bxoobbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbxbbbbbo,o5
oxxxxoboo,o7
bbbbbbbbb,o5
bbbbbbbbb,o5
ooxbbbbbb,x5
bobbbxbbb,o5
bbbbbbobb,x5
bbbbbbbbb,o5
oboxbxbob,x2
bxbbbobbb,o5
xbbbbbobb,o5
bbbobboxx,o1
oobxxooxx,o3
bbbbbbxbo,o5
ooxbxboxo,x4
ooxbbbbox,x5
obbbbxoxb,o4
boooxbxxb,o1
bbbbbobbb,x5
bbbobbbbb,x5
bbobbxbox,o5
bbxbxoboo,x7
bbbbbbbbb,o5
oboxbxbbb,o2
bbxxbboob,o9
xbxobbbbo,o2
bxbbbbboo,x7
boxxoooxb,x1
bbbbbooxb,x5
bobxboxbb,o1
bobbbbxbb,o5
bobbbbbbb,x5
bbbbobbbb,x1
xbboxbbbo,o3
bbobobxxo,x6
xoxobboxo,x5
bbbbbbbbb,o5
bbbbbbbbo,x5
bbobbbbxo,x6
bbbobbbbb,x5
xxobboobb,x9
bbobbbxbb,o5
bbbbbobbb,x5
oxbbbobbb,x5
obbbbxbbb,o5
