Game States,Optimal Moves
boobbxbbb,x1
bbbbbbbbb,o5
bbbbbbbbb,o5
xxbbobobb,o3
xobxbboox,o5
bbbbbbbob,x5
bbobbbbbb,x5
oxxoxobob,x7
bobbbbbbb,x5
oobxxooxx,o3
bbobxbxoo,x6
bbbobbbbb,x5
xbbbxoboo,x7
bbbboboxb,x3
bbbbbbobb,x5
bbbbobbxb,o1
xbbxobbob,o7
bbbbbbxob,o5
bxbxoxobo,o8
bbbbbbbbb,o5
bbobbbbbb,x5
boobxobxb,x1
xbxobobbo,x2
bbobbxbbb,o5
obxxxooob,x9
bobxbxobb,o5
bbxobxoob,x9
xxbooxbob,o3
oxbxxoboo,x7
bobbbbbbb,x5
boooxxbxb,o1
bbxbbbobb,o5
bbbbbobbb,x5
xobboxbbb,o8
bbbbxboob,x9
bbbbbbbob,x5
bbbbbbbob,x5
obbbbbbbb,x5
boxxobobx,o8
bbbbbbbbb,o5
xbobbbbbb,o5
bobbbbbbb,x5
xxoobooxx,o5
bbboxoxob,x3
xboxbbobo,x8
bbooxoxxb,o9
xoxoxxboo,o7
bbbbbobbb,x5
bbobxbbbb,o1
xoboxoxbo,x3
bbbbbobbb,x5
bbbbbbbob,x5
oobbxbbxo,x3
bbbbbobbb,x5
bobbbbbbx,o5
bbbbobbbb,x1
bxbbobbbb,o1
bxoboxbbb,o7
oxxxoobob,x9
xboobbbxb,o5
oxbbboxox,o5
bbbbbbbbb,o5
xoboboxox,x5
xooobbxbx,o8
bbbbbbbbb,o5
obbbbbbbb,x5
obxobobxx,o5
bbbbxboob,x9
bbxoxbobb,o1
xbbbobxob,o4
bbobbbbbb,x5
bbbbbobbb,x5
xobobxbox,o5
boxobbxbo,x5
xxobobbxo,o6
obbxbbobb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbxoxobob,x7
xbbobbbbb,o5
boxoxboox,x1
bbbobbbbb,x5
boxobbbxb,o5
bbbbbbbbb,o5
bbxboobbx,o4
bbbbbbbbb,o5
bbbbobbxb,o1
bxxoxoboo,x1
bbboxbbbb,o1
xobobbbbb,x5
bbboxbbbb,o1
obbbbbbbx,o5
bxbbbboxo,o5
oboboxxxb,o2
xxbbxoobo,o3
oxobbbbbb,x5
bbbbbbbbb,o5
obbbbbbxb,o5
bobbxbbbb,o1
bbbbbbbbb,o5
boxbxxoob,o4
bbobxxbob,o4
bbbbbbbbb,o5
bobbbbbbx,o5
obbbbbbbb,x5
bbbbbboxo,x5
bbooxbbbb,x1
obbbbbbbb,x5
obbbbbbxb,o5
bbbbbbbbb,o5
bbbbbbobb,x5
xobobbxbb,o5
bbbbxbbob,o1
bbobbbobx,x5
bbbbbbbbb,o5
bbbxbbbbo,o5
xoxxbobob,o7
bxoxxoobb,o8
bbxbboobb,x5
bxbxboobb,o5
bbbbbbbbb,o5
obbxbxoxo,o5
oxxboobbb,x4
boxbbobbb,x5
boxooxbxb,o9
oxxbooxob,x4
bbbobbbbb,x5
xbbbxobob,o9
bxbboobox,x4
oobbxbxbo,x3
bbbbbbbbb,o5
obobbobxx,x2
bbbbbbbob,x5
bbbxoboxb,o3
bbbbbbbbb,o5
bxobbobxb,o5
oxoobxxbb,o5
bboobxbbb,x5
bxbxxoobo,o8
bbbbbbbbb,o5
bbbbbbbbb,o5
bboxxoobb,x9
bbbbbbbbo,x5
xooboxxbb,o4
xxoobbobx,o5
bbobbbbbb,x5
bobbbbxbb,o5
bobbboxbb,x5
xobobbbxb,o5
xboobbxbo,x6
xxbbooxbo,o3
bbxxbobbo,o5
bbbobboxb,x1
bbbbbbbob,x5
xooxbxoox,o5
bbbbbbbob,x5
bbxobbxob,o5
bbbxxbboo,o6
bobbxbbbb,o1
oxobbxxoo,x5
xxobobbxo,o6
oxobxxoox,o4
bxbbobobx,o3
bbbooxoxb,x1
xxbbbooxo,o3
obobxoxbb,x2
bbbbbbbob,x5
bbxboxobo,x8
bbobbbbbb,x5
bbooxbbbb,x1
bbbbbbbbb,o5
oxboobbbx,x6
bbbbbbbbb,o5
xbobbobbb,x9
bbxooxoxo,x1
bobbbbbbb,x5
bbboxobbb,x1
bbbbxobbo,x3
bboxbboox,x5
oobbxbbbb,x3
bobbxobbb,x1
boxbboxxo,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
obbbbbbbx,o5
bbbbbobbb,x5
xoxoboxbo,x5
xoxoobobx,x6
bbbbbbbbb,o5
bxbxbobbo,o3
bbobbbxbb,o5
bbbbbbbbb,o5
xbooxbbbo,x6
obbboxobx,x4
bbxbobxob,o2
oxoxbbobx,o5
booobbbxx,x1
bbobxbxob,o1
bbbbbbbbb,o5
obxbbbbbb,o5
obbbobbbx,x3
bbxbbboob,x9
xbbbobbox,o2
bbbbbbbbb,o5
xooxbbbxo,o7
bbbbbbbbb,o5
xboboxbbb,o7
bbbbbbbbb,o5
bbobbbbbb,x5
bobbxbbox,o1
bbxobobbb,x5
bbxxoboxo,o1
xbobbxobb,o5
bbbbbbbbb,o5
bbboobxbb,x6
oxoxxbobb,o6
bbbbbxbbo,o5
bxooxxxoo,o1
bbbobbxbb,o5
bbobbbbbb,x5
obbbbbxob,x5
bbbobbbbb,x5
xobboboxx,o3
bbbbbbbbb,o5
xoxxoooxb,o9
bbbxoxoob,x9
oboboxbxb,x2
obxbbbbbo,x5
bbbbbbbbb,o5
bxooxxobb,o1
bbbobbbbb,x5
bbbbbbbob,x5
oxooobxxb,x6
xooxxbobo,x6
bbbobbbbb,x5
bbbbbobbb,x5
bbbbbbbbb,o5
boxbbobxo,x5
bbbbbobbb,x5
xbbbbobob,x5
xboxobbbb,o7
obobxxobx,o2
bbxbobbbo,x1
xxooobxox,o6
bobbxoobx,x1
obxobbbbb,x7
xoboxoxbb,o9
bbbbbxobo,x8
bbbbbbbbb,o5
oxxoxxboo,o7
oxxbbobbb,o5
bbbbbbbbb,o5
bbobbbxob,x5
oobbxbbox,x3
bbbobbxbb,o5
bbobbbxbb,o5
bbobbbbbb,x5
bobobbbbx,x5
xbobxxobo,o4
bbbxobobb,x3
bbbbbbxbo,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbobbx,o5
bobxbbbob,x5
oobbbbbxx,o3
obbboxxob,x2
bbbbbbbbb,o5
bbbobxbxo,o5
oxbooxbbx,o7
bbbbbbbbb,o5
bobbboxxo,x3
obbbooxxb,x4
bbbbbbbbb,o5
bbbboobxb,x4
obobbbbbx,x2
obbbbbxbb,o5
bbbbbbbbb,o5
bbxbbbboo,x7
oxobxbbbb,o8
bbbbbbbbb,o5
bbbbbbbbb,o5
oxobbbbbb,x5
bxbobbbbb,o5
bbbbbbbbo,x5
bbbbbbbob,x5
bbbbbbbbb,o5
bbbbboobx,x5
oxoxxbboo,x6
bbbbbbbbb,o5
xoboxbbbb,o9
oboxxbobx,o2
xobooboxx,x6
xbxobbbbo,o2
bbbbbbbbb,o5
xbbobbbob,x5
bobobbxbb,x5
bobobbxbb,x5
bbbbbbbob,x5
bbbbbbobb,x5
booooxbxx,x1
bobbxobbb,x1
obxxoxoob,x9
oxbxoooxx,o3
bobbboxxb,o9
xooxbxoox,o5
obbbxoxxo,o2
bbxxobbob,o2
bboxxooox,x1
bbxobbobb,x1
bbbbbbbbb,o5
bbboxbbbo,x1
bbbbbbbbb,o5
bbbbbbbbb,o5
bobbxobxb,o1
obbbbxbbb,o5
xxboxobbo,o3
bbbobbobx,x1
bbbbxxboo,o4
xbooobbxb,x6
bxbbbbbob,o5
bobxbxbob,o5
xxoxbbboo,o7
obbobxbbb,x7
bbbboxbbb,o1
oxxobxbob,o7
boobxboxx,o1
oobxbbxob,x3
bbbbbbbbo,x5
booobxxxb,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
bobbbbbbb,x5
bbbbbbbbb,o5
oxoxxboox,o6
bbbbobbbb,x1
ooxoxbbxo,x7
obxbbbbbb,o5
obbobxxbo,x5
oobbbxxbo,x3
boxxbbobb,o5
xobbbxobb,o5
bbbobbbbx,o5
bbbbbbbbb,o5
xbobobbbb,x7
xbobbbbob,x5
xobxbbboo,x7
ooxxboxbb,o5
xobobbxxo,o5
bbbbbbobx,o5
bbbbbbbbb,o5
xobbbbxob,o4
xoxbobbbb,o8
bbbbbobbb,x5
bbbbbbbbb,o5
oxoboobxx,x4
boxxoobxo,x1
bbobbbbbb,x5
oxobobbbx,x7
bbbbbobbb,x5
xbobboxbb,o4
xbbbbobbb,o5
boxobxbxo,o5
bobxobbbx,o8
bbbbbbbbb,o5
obbbbobbx,x5
bbbbxobob,x1
bxobboxbb,o9
bbbbbbbbb,o5
boxxbxobo,o5
bbobobbbx,x7
bbbbbbbob,x5
bbbbobbbb,x1
bbbbxbbbo,o1
oobxxooxx,o3
xbobbooxb,x9
obbbbbbxb,o5
bobbbbbbb,x5
xoxoxooxb,o9
booobxbxb,x1
xoxobobxb,o5
bobbbbxbb,o5
bbbbbbobb,x5
obobbxoxx,o2
xbxxoooox,o2
bboxbooxb,x9
bbobbbbbx,o5
bxbbbbboo,x7
xxoobxoox,o5
bbbbbbbbo,x5
oobxbbbxo,x3
bbxxxoboo,o7
xobbxboob,x9
bbobbbbxb,o5
bbbobbbbb,x5
bbbboxbbb,o1
bboxbbbbb,o5
bbbbbbbbb,o5
boxobxxbo,o5
oxbbobxbb,o9
xoobbbbbb,x5
bobbbbbbb,x5
bxoxoobxb,o9
bbbbbbbbb,o5
bbbbbobxb,o5
bbbbbbbbb,o5
oxbobobbx,x5
xxboobbxo,o3
bbbbbbbbb,o5
bobbxbbbb,o1
xbbbbbbbo,o5
obbbobbxb,x9
obbbbbbxb,o5
xbbbbbbbo,o5
booxbobxx,o1
bbbbbbbbb,o5
bbbbobbbb,x1
boxobboxb,x1
bbbbbbbbb,o5
obbbbbxbb,o5
xbbooxbbb,o3
bbbbbbbbb,o5
xbxboobbo,x2
bbbbobbbb,x1
bbbxbboob,x9
xbbbobbbo,x3
xoobxxobo,x4
bbbbbbbbb,o5
obbbbbbbb,x5
bxbbbbobb,o5
bobxbbbob,x5
boxxoxobo,x8
bbobbbbbb,x5
bbbbbbbbo,x5
bbbobxbbb,o5
bbbbbbobb,x5
booxbbbxb,o1
bobxbobbx,o5
boxobbbxb,o5
bobxxbbob,o6
bbbbbbbbb,o5
oxbxbbbbo,o5
xobobxbxo,o5
bobxxbbbo,o6
bbbbbbbbb,o5
bbobbbbbx,o5
bbbobbbbx,o5
bbbbbbbob,x5
bbobbbxox,o5
bbbobbbxb,o5
ooxxbxbbo,o5
bboxbxboo,x5
bobbxbbbb,o1
xbbbboxob,o4
oxbbbbobb,x4
bobboxbbx,o8
bobbbbbxb,o5
boxxbbbbo,o5
bbbbbbbbb,o5
bobobxxbb,o5
oobxbxbbo,x3
obbbbxbbb,o5
ooxbbbxbb,o5
bbbobbbbb,x5
bbbbbbbbo,x5
bbbbbbbbb,o5
bbbbbbbob,x5
oxoooxxbb,x9
bbooxxxob,o1
bxbbbbbob,o5
xbboxbobo,x8
ooxxbbxob,o5
xxobobbob,x7
xobxbbbob,o7
bxbobbbbb,o5
bxbxbobob,o5
bobxooxbb,x1
xbbobbxob,o5
obxbbobxb,o5
bbbbbbbbb,o5
bobbbbxbo,x5
bbboxxoxo,o1
bbbbbbbbb,o5
oxoxbooxx,o5
bbbbbbbbb,o5
xoxbobbbb,o8
bbbbbbobb,x5
bbbbbbbbb,o5
obbbbbxbb,o5
bbbbbbobb,x5
oxxbbbobb,o4
oxoxxboox,o6
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbobxb,o5
obboxxxbo,o3
boxobxbbb,o9
xoxbobbbb,o8
boxoxbbbb,o7
oxbxbooox,x5
xbbooxxoo,x2
oobbxxbbb,o3
bbbobbbbb,x5
bbobbbbbb,x5
bxxooxobo,x1
bxobbbbbb,o5
xoobboxox,x4
xoxoxoobb,x9
bbboxxobo,x8
obxbbbbbo,x5
bbbobobbx,x5
bbbbbbobb,x5
xbbbxbboo,o7
bbbbxboob,x9
bobbbbxbb,o5
bxoboxbbo,x1
oobxxoxxo,o3
obbxboxob,x5
bbbbbbbbb,o5
obbbbbbbb,x5
bobbbbbbb,x5
bbbbobbbb,x1
oxobbxxbo,o5
bxoxobbox,o7
oobxbxoox,x3
bobbbbbbb,x5
xbobbboxb,o5
obxxbbbob,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
obxxbxboo,o5
xxboxooob,x3
bbbbbbbbb,o5
obbbxobox,x3
bxxboboox,o1
oxbxoboxb,o9
bbbbbbbbb,o5
obxbobxob,x2
bbbobbbbb,x5
xooobbxox,x5
bxbbboobx,o5
oxbbboobx,x4
oxbbxobbb,o8
bbobbxbbb,o5
boxbbbobb,x5
bobbbbbxb,o5
bbbobbbxb,o5
bbbbbbbbb,o5
obxobxxob,o9
xoxxobobb,o8
bxobbbobb,x5
obxbbooxb,x4
oxobxxobo,x4
bxbobbbbb,o5
bboooxxbx,o8
xxooxbbob,o9
obobbobxx,x2
bobbbbbbb,x5
xbobbobxb,o9
bbbobbbbb,x5
bobbbobxx,o7
bbbxbobbb,o5
obxbbbbbb,o5
boxbbxobb,o9
bbboobbxb,x6
oobxxoxbo,x3
bbbbbbbbo,x5
oobxxbbob,x3
boobbobxx,x1
obbbbbbbb,x5
boxxooxbo,x1
obbbobxbx,o8
obobbbxbb,x2
obxbxbboo,x7
xooobxoxb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
ooxbbbxbb,o5
xboobxxbo,o5
xboooxxox,o2
oxobxbbbb,o8
bxoxbooox,x5
bbbbobxbb,o1
obbbxboox,x4
oxbobobxb,x5
xxoobxobo,x8
xoxxoboxo,o6
bobobxxxo,o5
bobbobxbb,x8
bbbbbbbbb,o5
boxoxbbbb,o7
bbbbbbbbb,o5
oxoxoxbob,x9
xboobxbbb,o5
bbbbobbxb,o1
xbbbboxob,o4
bbbbbbbbb,o5
xobobxbox,o5
bbbbbbbbb,o5
oxbbbxbbo,o5
bbbxoobbb,x1
bbbbbbbbb,o5
bbobxbxob,o1
xbbobbbbb,o5
obxbbobbb,x5
obxoxobox,x7
bbbboxbbb,o1
obbbxobxb,o2
xxboxooob,x3
xbbobooxx,o5
bbxoobxbb,o6
bbbbbbbbb,o5
oxbbboxbb,o5
bbbbbbbbb,o5
bxbbobbbb,o1
boxoobxbb,x6
bxbobxboo,x7
obbbbbbbb,x5
bbxbbobbb,o5
bxbxbobbo,o3
boobbxxbb,o1
bbbobbbbb,x5
oxobxbbbo,x8
bbbbobbbb,x1
bobxbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bobobbbxb,x5
obbbbbbox,x5
bbbxbbbbo,o5
bxbxboobb,o5
bbxooboxb,x6
xxobxooob,x9
boobbbxbb,x1
bbbbbbbbb,o5
bbobbbbbx,o5
bbobxobbb,x9
bbbbbbbbb,o5
bbbbbboxo,x5
bbobbbbbb,x5
oxbbbbbox,o5
bbbbbbbbb,o5
obbobbbbx,x7
oxxxoooxb,o9
oobxoxbbx,o3
bbbbbbbbb,o5
obbbbobxb,x5
bbbbbobbb,x5
boooxbxbb,x1
bbbbbbbbb,o5
bbobbbbbb,x5
bbbbbbbbb,o5
bxbxoxboo,o7
ooxbxooxb,x4
bxoobbbbx,o5
bbooxbbox,x1
bbbbobbbb,x1
bobxbbobx,o5
bbbbbbobb,x5
bxbboobxb,o4
bbbboobxb,x4
bbbobxoxb,o1
bobxxooxo,x3
obxxbbbob,o5
bbxoboxxo,o5
bbbbbbxbo,o5
xbooxbxbo,o6
obbbbbxbb,o5
oxbbbooxb,x4
bbxbboobx,o5
xbbbobbbo,x3
oxobxobbb,x8
xoxobboxo,x5
bbbbbbbbb,o5
xooooxxbx,o8
bbbbbbbbb,o5
bobxoobxx,o7
bbbxbboox,o5
xooboxxxo,o4
bboboxbbx,o7
bxbbbbobb,o5
bxooxbobb,x1
bbobbbbbb,x5
xbxbboboo,x2
xxbbobbbo,o3
xooxxbobo,x6
bbbbbbbbb,o5
boxbbbbbb,o5
bbbbbobbb,x5
bbobbbxbb,o5
bboxbobxb,o9
bbbbbbbbb,o5
bbboxbbbb,o1
bbbbbbbbb,o5
bbbbbbobb,x5
xoooxbxbb,o9
xoboxbxbo,o3
xobbbobxo,x3
ooxbxooxx,o4
bbbbbbbbb,o5
bbbxbbbbo,o5
ooxoxobxx,o7
bbbbbbbob,x5
bbbbbbbbb,o5
oxobbxobb,x4
bbbbbxxoo,o5
oxbxbbobb,o5
obxxobobb,x9
bobbbbobx,x5
boxoxobbb,x7
bbbxbbbbo,o5
bbxxbooob,x9
bbbbbobbx,o5
bbbxbbbob,o5
bbobbbbbb,x5
bbbbbbobb,x5
xooxbooxb,x9
oobxxoxbo,x3
bbbboobxb,x4
oxbobobbx,x5
bbobbxbbb,o5
bbbbbbbbb,o5
ooxxbxoxo,o5
bbobobbbx,x7
bboxbbbbo,x6
bobbbbbbb,x5
xoxobooxx,o5
ooxbobbxb,x9
bobbbbxbo,x5
bxbbxoobb,o8
bbbboxobb,x3
booxbbbbb,x1
bbbbbbbbb,o5
oxbbbbbbo,x5
oxxbbobbb,o5
bbbbobobx,x3
bbxobbbbb,o5
ooxxoxoxb,o9
bbbbbbbbb,o5
bxoobbbbb,x5
bbbbbbbbb,o5
oobxoxbxb,o3
obbbbboxx,o4
bbbbbbbbb,o5
boboxxobb,x1
xooxxobob,x7
bxobbobxb,o5
bbbbbbbbb,o5
bbobbxbbb,o5
xoboxbxbo,o3
bbbbbboox,x5
xbbobxoxo,o5
xbxbbbboo,o2
obxbboxox,o5
bbbxoobxo,x3
bbbbbbobb,x5
ooxoxbbxo,x7
obxbbbbbb,o5
oxoooxbxx,o7
bbbobbbbb,x5
bxbxbboob,o9
obboxbxox,o3
bbxoobobx,x6
bobbbbbbb,x5
bbbbbbbob,x5
oxbbobxox,o3
bbbxxoobo,x8
obbbobxxb,o9
bbbbxobox,o1
bboxbbbbb,o5
bobbbxbxo,o5
bbbbbbbob,x5
bxxxooxoo,o1
obobxxbbb,o2
xobbbbbbb,o5
bbbbbbobb,x5
bxobbobbb,x9
bbbbbbbbo,x5
xboboobbx,x4
bbbbbobbb,x5
bbbobbbxb,o5
bobbobbxb,x1
bbbbbbbbb,o5
obbobxxbb,o5
bbbbobbbb,x1
bbbbbbbbb,o5
bboxbbobx,o5
bobobbxbb,x5
bbbobbbxo,x5
bboxoobxx,o7
xbbobxobo,x8
bbbbbbbbb,o5
bbobbbbox,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
oxbxoooxx,o3
bbbbbxxoo,o5
obbbboxox,x5
bboxxbbob,o6
bbbbbbbbb,o5
oobobxbbx,x3
bobbbbbbb,x5
xbbobbbbb,o5
boboxxbbo,x1
xoooboxxb,x5
bbbbbbbob,x5
bxoxxoobb,o8
obbboxbbb,x9
bbbbboxbb,o5
xxboxobbo,o3
bbbbbbbbo,x5
bxxboboob,x1
obxoboxbb,x5
obbbbbbbx,o5
bbbbbbbbb,o5
xboobbxob,x5
bbbbbbbbb,o5
bbbxboobx,o5
bbobbbxbo,x6
bbbbbbbbb,o5
xoxxbbboo,o7
bbbobbbbb,x5
bbbbbbbbo,x5
bbobbbbbb,x5
boboxoxbb,x3
xbbbbbbbo,o5
bobxxbxoo,o6
bbbbobbbb,x1
bbbbbbbbb,o5
bbbbbbbob,x5
bbbbbboxb,o5
oxbbbbbbb,o5
bbbbxobob,x1
boooxxxxo,o1
ooxoxbbbx,o7
bbbbbobbb,x5
xbxboooxb,o2
bbbbxxoob,o4
ooxooxxbb,x8
bxxbooxbo,o1
bxobbboxo,x5
xboooxxob,x2
bxboobxbb,o6
bbbbbbbbb,o5
xbbobbbbo,x5
bbbbbbbbo,x5
bobbbbbbb,x5
bbxbbobbb,o5
bbobbbbbb,x5
bbbboxobb,x3
oobxobxxb,o3
obxbbbbob,x5
bbxboobox,x4
bobbbxbbb,o5
bbbbboxxo,o3
bbbbbobbb,x5
bobxbbbbb,o5
bobxbboxb,o5
bxoxbooox,x5
obbxbooxx,o5
oxoboxbxb,o9
xboxbbobb,o5
xoxoxbobb,o9
oobxoxobx,x3
bbbbbbbbb,o5
oxoxxbobb,o6
xbbboobbb,x4
bbbbbbbbb,o5
bobbbxbbo,x5
obbbbbbbb,x5
xoooxoxxb,o9
obobbxxox,o2
bbbbxboob,x9
obxbxbobb,o4
boxbobbxb,o1
bxbbxoobb,o8
boxbbbxob,o5
xxoobbbbb,o5
bbbbbbbbb,o5
bbobbobbx,x5
bbbbbbbbb,o5
obbbxobbb,x3
bbbbbbbbb,o5
bbxbbboob,x9
bobbbbbbb,x5
bobxbbbob,x5
bbbobxbbo,x5
bxooboxbx,o5
bxbbxooox,o1
bbbbbbbbb,o5
ooxbbxbbb,o9
bbbbbbbbb,o5
obxbbbbbb,o5
bxxxooobb,o1
oobxbxbbb,o3
xbbobbbbb,o5
bbobbbbxb,o5
obbbxbbxo,o2
obbxxbobo,x6
xobxbooxo,x3
bbbbbbbbb,o5
bbbbbbobb,x5
xxoboobxb,o4
xobxbbbob,o7
booxxooxx,o1
xxobbooox,x5
xxbobooxb,o3
bbbbbbbox,o5
bxbbbbxoo,o5
bbbbobbbb,x1
oboxbbbbb,x2
xboooxxxo,o2
boxbxboob,x9
oxobbboxb,x4
oxboxxxoo,o3
oxoobxxbb,o5
bxbxboboo,x7
bbbobbbbx,o5
bxbxbobob,o5
bbbbbbbbo,x5
bbbbbbbbb,o5
obbbbbbbb,x5
obbxxbbbo,o6
bbbbbbbbo,x5
bobxobxbb,o1
bbboxbbbb,o1
oxxboobox,x4
ooxobxxxo,o5
bbbbbbbbb,o5
oboxboxox,x2
xobbxbbbo,o3
bbbbbbobb,x5
bbbbbbobb,x5
bxoxbbxoo,o1
bbbbbbbbb,o5
bbbbbxbob,o5
boooxbxbb,x1
oxobxoxob,x9
obbxbbbbb,o5
bbbbbbobb,x5
bbbbobbxb,o1
oobxobxbx,o3
bbbbbbbbb,o5
xbxbbobob,o2
obbbbbbbx,o5
oxbbbbobb,x4
oobboxbbx,x3
bbobxobox,x1
bbbbbbbbb,o5
bobbbbbbb,x5
oobbxboxb,x3
bxbbbobbo,x3
xoobxboxb,o9
bbobbbbbb,x5
bbbbboxob,x5
boxxxoboo,x7
bbbbbbbbb,o5
xbbboooxx,o4
bboboxbxb,o7
bbbobbbbx,o5
xbbbbobox,o5
bbbbobbbb,x1
bbbbbbbxo,o5
bbbbbboxb,o5
obbbobbxb,x9
xoxbbbxoo,o4
bbbbbbbbb,o5
oobxboxbb,x3
ooxobbxxb,o9
obbbbbbbb,x5
oxoobxxbb,o5
bxxooxoxo,o1
xoxbxooxo,o4
oxoxbxoxo,o5
xbboboxxo,o5
obobxxoxo,x2
bbbbbbbox,o5
xobbbobxb,o5
bbxbbboob,x9
bbbbbbbbb,o5
bbxooxbbb,o9
oxbxbbbob,o5
bbbbbbbbb,o5
bbboxbbbb,o1
bobobxoxx,o1
bxxoxoobb,o1
bobobxbxb,o5
obbxbbbbo,x5
oboxoxbox,x2
bbboobbbx,x6
bobxbbbbb,o5
obbbxbbbb,o3
bobobbbbx,x5
bbobbbbbb,x5
boobbbbxb,x1
bbbxobobb,x3
bobbbxbbb,o5
oobbxbobx,x3
bbobbbbbb,x5
oxoxbbbxo,o5
booxxboxo,x1
oobooxbxx,x3
oxxbbbbob,o5
bbbbooxxo,x4
bobxobbbx,o8
bxbbxobbo,o8
bbbbbbbbo,x5
bobbbxobb,x5
oboxbbbxb,o2
obbxxbbbo,o6
bxbbobbob,x1
bbbxbbobb,o5
bxoobxoxo,x1
oxoobxbbb,x7
bobbbbbbx,o5
obxbbbbob,x5
obobbxbbb,x2
bbbbbbbbb,o5
bbbbbobbb,x5
bbbbbobbb,x5
oxxxbbobo,o8
bbbbbbbbo,x5
obbbbbxbo,x5
bboobbxbx,o8
oobxxooxx,o3
bbobbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbxobbbbb,o5
bbxoxobbb,o7
oxbobbbbx,o7
obbxxooxo,x2
xxbboobbb,o3
ooxoxobxb,x7
obboxbbox,x7
bbbxbboob,x9
boobxbxob,x1
oxbbbbobb,x4
xbboobbbb,x6
bbxobbobb,x1
bbobbxbbb,o5
bbxboboox,x2
bbbbbbbbb,o5
bbbbbbbbb,o5
xobxxooob,x9
bbobboxbx,o8
bbobbbbbb,x5
bbbbbbbbb,o5
obbbxbbbo,x3
bbbxbbobb,o5
bobbxbbbb,o1
bbooxoxbb,x9
bbbobobxb,x5
obobxxobx,o2
bbbbbbbbb,o5
obxxbooxo,x5
boxxoxobo,x8
obbbbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbo,x5
bbbobbxbb,o5
bbbbbbobb,x5
boboboxbx,x5
boobxxxoo,x1
bbbobbbbb,x5
ooxbbboxb,x4
bxboboxox,o5
xbobboxob,x4
xxboxooob,x3
xbbbxoboo,x7
bbobbbxbo,x6
bxbbboobb,x5
bxbbbbobb,o5
xbbbbboob,x9
xbxboooox,x2
bbbbbbbbb,o5
bbbbbbbbb,o5
boboxxoxo,x1
bbbbbbbbb,o5
xboxobbbb,o7
bxbobxobo,x8
bbxbbbbob,o5
bbbobbbbb,x5
bobxoooxx,x3
bbbbbbbob,x5
bbxboxboo,x7
bbbbbbbbb,o5
oxbbbbbbb,o5
bbbbbbbbb,o5
bbbobbxbb,o5
oxbbbbbbb,o5
bbbbxbobb,o1
bbbbbbbbo,x5
bobbbxbbb,o5
bobbbbbbx,o5
xboxbbobb,o5
oxoxbbbob,x5
obbxbxoob,x5
oboxbbbox,x2
bbbbbbbbb,o5
bbobxxoob,x4
boxbbxobb,o9
xxoobbobb,x5
bbbbbbbbb,o5
bxbbbobbb,o5
bxxbobobb,o1
boxbbbbxo,o5
bbbobboxx,o1
bobxbbxoo,x1
oxoobbxbx,o8
bxbxobxoo,o1
ooxxobbbx,o8
bbbbbbbbb,o5
xbxooboox,x2
xooxxobbb,o7
bobboxbxo,x1
bbbbbbbbb,o5
obboxxbbb,o7
xbbbobbbb,o3
bbxooxbxo,o1
bbbobbbbb,x5
obbxooxxb,o9
booxxoxox,o1
bobbxbbob,x1
bbbxbbbob,o5
xbbbooxxo,o4
xxooobbxo,x6
bbbbbxbbo,o5
bxobxxobo,o4
bbbbbbbbb,o5
xobobobxb,x5
bbbbbbbbb,o5
bboxboxbb,o1
bbxboobbb,x4
bbbbbbbbb,o5
bbbxbbboo,x7
bbboxbbbb,o1
xbbbbobbb,o5
obxbbxoob,x9
bxbbobobb,x3
obxbobbbb,x9
bbbbbbbox,o5
xbbbbobox,o5
oxoxoxbox,o7
xoobbbbbb,x5
obbbbbbbb,x5
bbbbbbobb,x5
oboxbxoox,x2
obbxxbobo,x6
xboobbbxo,x6
bbbbobbbb,x1
bxboxobbo,x8
xxoxboobb,o9
obxbbbbob,x5
xoobbxbbb,o5
obbbooxbx,x4
oxbbbobxo,x5
bbbbbbbbb,o5
bbbbbbbob,x5
bbbbobbbb,x1
bbobbxbbb,o5
bobxbobxb,o5
boxbbbbob,x5
bobbbbbbb,x5
bbbbbbbbb,o5
bbxbbobox,o5
bbbobbbxo,x5
bbobbbbbb,x5
xbxobobbb,o2
xobobbbbx,o5
bbboobxbb,x6
bbbbbbbbb,o5
xobxbbbob,o7
boxoxbbob,x7
xbbbbobbb,o5
bobbbxbxo,o5
bboobxxxo,o5
bbbbbbbbb,o5
bxbbbxboo,o7
bbobbbbbb,x5
bobbbxbob,x5
bbxboboox,x2
obbbboxbb,x5
xooxbxoox,o5
oxxxboxoo,o5
obbbbbxob,x5
oxoobxbbb,x7
bbobboxbx,o8
bobbboxbb,x5
bbbbbxbob,o5
xooboxxxo,o4
bobxxobbo,x3
bbbbbbbob,x5
