Scramble (State),Solution
D2 L B' U2 D' L2 R U2 R U2 B2 L' U' F' L' R' B D' L R2 , F B U' D2 F R' F R' F U2 F' B2 L2 D B2 D2 R2 L2 U' L2 F2 
F2 D' L B L2 D2 F2 L2 D2 R2 B2 D2 B2 U' D2 F B R2 U2 F2 , L2 F U' R U' F B' R' L2 B' R2 U2 R2 B2 U2 F2 R2 B2 D2 L2 
F B2 U2 L' R' F2 L2 F L2 R F2 R2 L2 D' L' F2 U' R' D R' , U L2 F2 L' B' R2 U F' L D F L2 B2 D' B2 D' R2 B2 D' R2 L2 
U2 L2 B2 U D F' D2 L R2 U' D2 B' L F2 B2 U2 F' B D' U2 , R L D2 F2 B' D' L U L2 F' R F2 U2 F2 D R2 F2 U R2 U D 
L' R D2 F2 D F2 R2 B2 L2 B' D2 U2 R L2 U' B' R2 L' F U , L' D2 R' B D B2 L2 F' R' B' U D2 R2 U2 F2 R2 F2 U' B2 U 
B2 U2 B2 R2 D R D R2 U2 R2 U2 F2 D2 L R2 F L' D U2 R2 , R' F2 R' U2 B' U2 F2 L2 B U F B2 U2 F2 U2 R2 U R2 F2 L2 
F2 D2 F D2 U' F' L' R' B' R2 F' B' D' R U' L' D2 R U2 B2 , L2 B' U' L U2 R D' L F U2 R F2 B2 D B2 R2 D2 F2 U' F2 D 
B' L2 B2 F2 R2 D2 B' D U2 B2 F' L2 D' F' R2 F' U2 F2 R U' , U R F2 L2 F D2 F U' F L2 U' B U L2 B2 U2 B2 D' L2 U' L2 U2 
D U' B L F2 D R' U D2 R2 F2 D2 L2 U2 D2 B2 F2 R2 F B2 , F L' B2 L2 F2 U R F D' L F U' L2 D' F2 U2 F2 R2 U2 F2 R2 
B U2 B2 D2 U F' B2 U2 L' U2 R F' R' D2 F R2 D2 F2 D' B' , U B D' R F' R L' U' B' R2 D2 R' D' F2 D' R2 U B2 L2 D2 R2 U 
U L' B2 L' U2 F' B' L D2 B U L2 B2 U L B2 D2 U2 L2 U , U R2 F2 B' R U2 D F' D F2 B2 R' D R2 U' B2 U' B2 D2 L2 B2 U' 
F B R L2 U2 D2 R2 B2 R U B2 R2 L2 U2 B' U2 D L2 U F , D B2 R2 D' F' R B2 U2 B L' F' R2 F2 D2 L2 D' F2 U D2 F2 
L' B2 L2 B D2 R2 F2 L' U2 B F2 R2 B R' L U2 F L2 F' B2 , L U' R' U B' D' R2 B2 U B' R' U' B2 L2 B2 D2 B2 U F2 B2 
B2 R' L U B F2 L D U2 L2 R2 D2 R2 D B' D2 F2 B' R2 D2 , U L2 B' L' B D2 L' D B' R' B' U B2 D2 F2 D' F2 R2 F2 B2 U2 
B R' U2 R2 U' B D' R2 D U2 B D' R' U' F2 R' F' R2 F' D , U' F' R' D2 R' L' D' F U D2 R U L2 F2 U2 F2 D2 L2 D2 B2 L2 
B2 F2 D B2 L2 R2 B D' F' L U2 R' U2 R2 D U F2 U' F B2 , F' B2 L D' B2 D2 R' F B D2 F2 D R2 F2 B2 R2 D L2 U2 
D2 F2 R B' U2 F2 D2 U B' U2 B2 L2 B2 F R' D2 R2 U' L2 R , D' B2 R2 U' R2 U' R B U B' R2 F2 B2 D F2 R2 F2 R2 D2 B2 
D' F L B' U2 B U2 F B2 D U2 B2 D2 F U' F2 R2 F' D' U' , U F U' D2 F2 B L B' L B2 L F2 U2 R2 U' F2 L2 D2 B2 L2 D 
R2 B F2 L2 R2 U2 B2 D L R2 B' L' F' L' R' F U D' F2 L , U2 B' R2 U2 F2 U' B D L D R D L2 F2 D B2 R2 U' L2 B2 L2 
B2 U' B2 F' R' F U' D' F D2 F2 B2 L2 R F2 L R2 D2 U2 L' , R' D2 B2 R2 U2 B U' B2 R' F2 R' U B2 D' L2 U2 D B2 U' L2 D' 
F2 U2 D' B D U' R B R L B2 F' R2 D2 L2 R2 B2 D' R2 U , R B2 R2 U F R' D F2 R2 F R' U2 B2 U D2 R2 D' L2 B2 R2 F2 
F2 B2 L2 F' B2 U2 F R2 D' U2 F2 B U2 F' D2 R2 B2 U2 B L' , U R2 U' L' U2 F L2 F L2 B' R2 B2 D' R2 D B2 U2 D L2 F2 
R2 U2 L2 U2 F' D2 F' U' R2 B2 U B2 D' L2 U' R' U' R2 U' D2 , F U R2 L2 F R2 B U2 D' L B L2 D' B2 U2 F2 U R2 U2 L2 D2 
D' B2 U' B2 U2 D2 B' F2 D' B L' B2 F2 L2 B' R B' D2 F2 B2 , U B2 R' B' L B' R' U' D R2 F B2 U L2 U L2 D R2 L2 U' B2 
B' L' R2 F R2 U' F' D B2 D2 L2 D' B' U2 D R B2 L' U2 F2 , U F' B D R L D B L B' D L U' B2 U L2 U R2 U F2 U' F2 
B2 L D2 U F D L2 F2 L2 B' L2 U2 F' R2 B2 D2 L2 D2 B2 L2 , D2 F' B U' B' U2 R2 D L D' F2 L2 U D L2 F2 L2 B2 U 
U2 F B2 U2 L2 D2 U' L2 F2 L2 B' R2 L U' F2 B' D2 R' D2 U2 , D B R U' F R' F B L2 D F D' F2 D B2 U' F2 D' F2 D R2 
D U2 L F' D2 F' B2 L U2 D2 F B L' F2 R U2 L' D L' R2 , R U2 B' R2 L2 D B L D R B2 U' F2 R2 L2 B2 U' F2 U' L2 
F' R' U2 L2 F2 B2 R2 D B2 L' B' U2 R' L2 B2 U2 L2 R' B2 R2 , D R2 F L2 U2 L2 B' R' B2 L F L2 D' B2 R2 D L2 F2 U B2 L2 
F2 L U2 D' B' D' R2 B F L2 U D' L D2 B' L' F2 D2 U' B , L F L' D' L F2 L' D F R2 U B2 R2 F2 U B2 U' B2 
F L2 B U' F2 D2 F2 R2 F' D2 B2 L2 B' F' L' F' R2 D B' L2 , R U2 D' L' U2 F' R' D2 F' U R F2 U2 B2 U D' F2 D' L2 D' B2 
R L F2 R2 B U F' B2 L2 F2 L B' U2 R2 L2 D2 U2 F2 B2 U' , F U B R D' L B' U F2 U F U' R2 F2 U' D2 R2 D2 R2 B2 U2 
R2 U R2 B L2 B2 F' U2 B R2 U2 L2 U' D2 R2 D2 B R2 U D2 , F B' D' R2 F R2 L2 U F U R2 D B2 R2 F2 D R2 D2 B2 
F2 B D2 U2 R2 B2 R2 B R2 D F U' R L' F2 B' U2 L2 D F' , F' D B R U' D F B' R' U L' U B2 L2 D B2 D' F2 U2 L2 B2 
F L2 D2 B2 U' D2 R D' F2 U' R B' F D2 B2 U2 B' U' L2 F , R2 D' B2 R B' R F' U D' R' B' R2 F2 B2 R2 F2 B2 U F2 B2 D 
B2 F' R U D2 B D2 U' L' F' D2 U2 B2 U2 R2 D2 L' R2 U' L , U' L F' B U2 R D' R2 D' L B' D R2 F2 R2 B2 L2 U F2 U' B2 
B2 R2 L D R2 U2 L' D R2 D' R2 B D2 R F' B2 D2 L2 U B' , R2 L' F L2 F' L D F2 D R' L D F2 U2 F2 U' F2 U R2 U B2 
U F' R2 B' F R' D R2 B2 D' F' B2 D2 F D2 U' B U B' U' , B2 L F' D F2 R2 L F' B' D2 R D R2 D L2 U B2 R2 D L2 D' 
D' U B2 U2 B2 L F2 B2 L2 B F L D U2 R' U F2 R2 F2 R2 , U R U B2 U' B2 D' F' R' L B L' F2 R2 L2 D' B2 R2 F2 R2 D2 B2 
D2 F2 U2 D B' U2 F2 B' D L' U2 B2 L2 R2 U2 F2 B2 L' F2 B , U2 D' B' R2 F' R' B D B R2 L U F2 U' R2 U' D' F2 L2 F2 U 
L2 B2 L' B2 F2 D2 U' R2 L2 B2 F2 L R' B2 L' R' B2 L' B' L , L' B L' B2 R2 B2 D R U' R2 B2 D2 R2 U' D' F2 U F2 
D2 B' R F' U2 B2 F' L2 B2 R2 D2 U2 F2 L2 B2 D U2 R2 L2 B2 , F2 U L U2 L F2 L B R2 L D' B2 L2 U' B2 U2 B2 R2 F2 U' 
L2 R2 D2 B R2 U R' U F2 R U L' B2 R L U2 D2 F2 R F2 , D L' U L2 D' R2 U2 R L2 B R2 D F2 U L2 D B2 U' R2 F2 
F2 R2 F' B R' U B2 D2 R2 F' D2 U2 F' B2 R2 L2 U' R F2 U2 , D2 B2 U' B2 L B2 L B D' R B D' L2 D2 R2 F2 L2 D' L2 U2 D 
R U L' B' D' L2 U2 L2 R D' F' L' R F2 L2 D' B' U R2 D2 , F U2 F' R' D F2 R B' D2 F R2 U2 R2 U' D2 R2 D' L2 F2 B2 
F2 B2 D2 R B' U2 D2 F' R2 B R L F' U2 F2 B R F2 R2 F2 , D F L B D F L B' U2 L F' L2 D L2 F2 U' F2 B2 L2 D' F2 
B D' U' R2 D' L U2 F2 U2 D' L2 U2 B2 F2 L' B2 R' U' F2 R' , R U2 L2 F' L B2 L2 D2 B2 D L' U2 R2 U L2 F2 D2 F2 D L2 U' 
B' U2 D' B2 R' D R2 D2 F2 B U2 B' D L2 U B2 R D2 L2 U2 , U2 B2 L2 B' D' R L2 F2 U' R2 L B' R2 U F2 D' R2 U' B2 D2 L2 F2 
R' L2 B2 D2 F2 U' D2 F2 U' D' L' R B' R' U' D2 B L2 R2 U , L F' U F2 L2 F D2 R' U' B2 R' U B2 D L2 D' B2 D' R2 L2 F2 
U F' U' R2 B' R2 F U B L2 F2 R2 F2 R D L2 D2 R U2 D2 , U B2 U' R D2 F2 B2 L' B' R2 F D F2 U2 F2 R2 D' L2 D2 F2 B2 
F' R' L D' F2 U L' D2 B2 L2 U B2 F2 L D' U2 R2 B D' F , U R B2 U' F2 B R U2 F' U F2 R' L2 D' L2 B2 D L2 U' D' F2 B2 
L2 U' B R' F2 B U2 R L D2 F' U' L2 F2 B D2 F' D2 L2 D , B R2 U2 L D' L U F2 D2 R' F D2 L2 F2 D L2 B2 D' F2 R2 B2 
U' D2 L2 D2 R2 B2 L2 D' U2 L U2 D R2 L2 U2 R' U2 R' U' B2 , B2 U R' L2 D2 R U2 D L' D' R2 F2 L2 U2 L2 U D2 
L2 R2 U' L2 R' B2 R' B L2 D2 R F2 R B F2 U R U L' B' , U D L D F' L B' L' F' U2 R' L2 B2 D' L2 D' B2 D F2 R2 U 
B U2 R2 B' U2 R' L2 U2 F D' F D2 B' L' D2 F' R2 U L' U , F B D L2 D2 B' L' U F2 R' F2 U' R2 F2 D2 F2 U' D' R2 F2 
F2 R2 L2 F2 R2 D2 U2 B D2 B2 F' R2 L F2 R' D2 L2 D2 B2 L' , R2 U2 L2 F' L' F2 L' B2 D2 F' L D R2 B2 D2 F2 U2 R2 B2 U L2 
B' F2 R' F' U B2 U' B' U L' F L2 R U L2 R2 U' L2 U F' , F D L2 F R2 L D2 B R2 L F' B2 U2 L2 U F2 U' L2 B2 D' F2 
U2 F' R F2 U' R U F2 D' L2 R' B F' U R2 U2 F D2 U L , L2 F2 L' F' R2 B2 L2 U' D' F' R2 U B2 D L2 D' F2 D L2 F2 
R2 L' D' R2 B L' F' L' U' D2 R2 U B' R' F R' D R B' F , U2 F' D' F' U2 F2 L F' B2 R' L' B2 L2 U F2 D' F2 U R2 F2 D2 
L B2 D L' D' B' R B U2 B L2 F2 D2 F' D2 L2 R2 B2 R D , D' R2 D' B' R2 B2 R' B L' U F U' F2 D2 B2 R2 D2 L2 U L2 U 
L' D2 L R B D F2 U' F2 D2 U R2 D B R' B2 U2 L' B R2 , U' L D2 L2 D' B' R' U L' U2 R' F2 U2 F2 B2 U L2 B2 R2 L2 U' 
L2 F2 R2 B2 R2 U2 F D L2 F' R' B U' D' F2 U2 D2 B2 D2 U2 , L F2 L F2 U' F2 R2 F' L D F2 L2 U L2 B2 D' R2 D L2 
D2 R L2 U2 R U L' F' U' R2 D2 F2 B U' L2 U' R2 F B2 U2 , U2 D' R D R' F U2 L2 F' U' L' B2 R2 U L2 D' B2 R2 F2 B2 
L' R F B' R' F' U2 D2 R2 U' L F' L' U2 F L2 R2 D U' F , R2 L U D2 F L D' R' B' U L D' R2 U' F2 U B2 L2 D2 B2 R2 
D2 R' U2 D' R U2 L' F D U R U2 L' R2 D2 L' F' R' D' F2 , U L2 F B R' D' R' B' U2 L' U R' D F2 L2 D2 F2 L2 U' F2 U L2 
L' R B F' R2 D F2 L' B R' F2 R' F' L' B2 D2 U2 L' F D2 , D B' U B2 L U L D B2 L B U R2 D R2 F2 U2 R2 D' B2 D' 
R' B2 F' U2 R' L2 D2 L U L2 U L2 R U2 D' B R U' F' D , U R F R2 U R2 L U' R2 L B' L2 F2 U F2 D L2 U2 R2 U 
D2 R2 U' B2 L' F D2 U2 B F2 R' B D' F2 L R2 U L R2 D' , F R U' D2 B2 U' D2 R U' R' U2 L2 F2 D B2 L2 B2 U' B2 R2 
F2 D L B2 L2 R F' D' R2 B F2 D2 B' L2 F2 B L U2 D' F' , U F' R2 B' L B2 R' D2 F D' B' R2 L2 D F2 L2 F2 U2 L2 U2 
D' R F B' D' L2 D2 R' L' U2 D' L2 U' F2 D2 B2 L B' D2 L , B2 U F2 U B' U' R' F2 B2 D F R2 F2 B2 U' F2 B2 U' B2 R2 U 
D U2 B' R2 U2 B2 L' D2 U2 L' D B' D2 R' L F2 R L' U2 L , U2 D2 L' F2 U2 D2 R U' R' F D R2 F2 D R2 L2 B2 D B2 U 
B' U2 B2 R2 F U2 D2 L U2 D' L2 D2 R' B' F L' F' L D F , L' F' B R B' R L B' R' D' F' U B2 D2 L2 U F2 R2 D L2 D2 
R2 B U' F L D R2 U' L' D R' B2 F2 U L2 F2 U' D2 F2 R' , R2 L' U2 B D' R D2 R2 U' F' L2 D2 F2 B2 R2 U' B2 R2 U B2 
D2 L' R F2 B' D2 B2 L2 F2 L' R2 F' U2 F2 B L2 R2 B2 L2 B2 , U2 F2 B R2 F2 R D L' B2 L' U2 D R2 U B2 U' B2 U' B2 D 
U2 F2 L B2 F2 L U2 B F L F2 U R2 U R' B U2 R D B' , F' R2 U R' B R' D' B' R2 F' R D B2 U2 D L2 D2 R2 D' F2 
L' D2 F2 U F' D' R2 D2 F' D' R' F R D2 L F2 U2 R2 D2 L' , D R' D B' D2 B2 U R B L D' L2 F2 D2 R2 D' L2 B2 D R2 
U2 B2 L B' D' U2 B2 R B R2 U2 F2 D2 L D2 R F2 R' F2 L2 , U R2 B2 R L2 U R2 D2 B D2 F U2 B2 U' L2 U' R2 F2 B2 R2 D 
R2 L2 U2 B' D' L2 B2 D2 B F2 L2 B2 F' R B2 D' U B2 L2 R2 , U L2 F' R' U' D2 R' L2 U' F B' U' B2 U' F2 D F2 D' R2 U F2 
U2 F L2 R2 B R2 U2 R2 F2 U' F L F2 D2 U' L2 U' R' U R , R' U R2 U' B' D' L' U L F L2 F2 R2 U2 B2 U F2 R2 U2 B2 
R' D' L2 B' L F2 L2 B U2 R L' D' L' B' U2 D2 B' L2 R2 F2 , D2 R' B2 L' D' F' B2 L' U2 B R U R2 L2 U' L2 U' R2 B2 D' F2 
R2 D2 U2 L2 D2 U2 B U R' L2 B' D F2 R2 B' F2 L R2 U' L' , B2 R2 F L2 B D' B2 L' U B' U' D2 R2 B2 U' F2 D B2 U2 F2 
R' B F2 D L2 B D' F2 B' U' F' D2 U2 L2 D2 R2 D' F' U2 D2 , U B2 L F' L D' F' L B' U B' U L2 F2 D L2 D2 F2 U' L2 U 
U2 B2 L2 F' U B2 U' R2 F2 U2 L F2 D2 R L2 B2 U' R2 U2 F2 , U D2 L2 F L F U L' B' R B' L2 D2 L2 U R2 B2 L2 B2 L2 
F2 D' F2 R2 U2 R' F2 B' U L D R F2 L2 D2 B2 F2 R2 D' B2 , B' R L2 U L F2 U' F2 D' B' R' U D2 L2 U' F2 D' L2 U L2 B2 
F L2 F2 B2 D2 R2 B' R L F2 U2 D2 L2 F2 U2 F B2 R2 D B' , R F' L' U2 R2 F L2 F2 D F2 R D F2 U F2 R2 F2 B2 U2 F2 U' 
F2 B U' R L' U2 L' D' R2 B U2 R2 F2 B2 D2 U R D R2 F2 , L U L D F L U' R2 B R F U2 B2 U B2 L2 B2 L2 D' F2 U2 
D2 R2 B' F U2 D2 R2 U' R2 L2 F' R' D2 U' L' F2 R' U2 B D2 , U2 L U R F U2 F2 B' D B R L2 F2 L2 U' R2 D' R2 B2 D' L2 
R' B D' U F2 L2 R' D R2 F2 D2 B F2 R' L' D2 U R U B' , U F R D L2 U D2 B' U R' F D' B2 U' R2 L2 U F2 R2 U L2 
F2 B R' D' U L B' F2 L' B' D2 F D2 B2 L' D2 B2 U R' U2 , U2 D F' R2 F2 U' L' U2 B2 L2 B L2 U' R2 U R2 U2 R2 U D2 
D L2 U' R2 F' B' D2 U2 F2 R2 L2 F2 U B' U2 F' R' F2 B' L' , L F2 B R F U2 B U' F B R2 U L2 F2 R2 L2 F2 U2 D 
F2 L F' B' D2 L' F2 R D' U2 L2 D L2 B2 D2 R L2 D2 B2 F2 , R' F B D2 R' D' L F2 D' F' L' F2 R2 U2 R2 D' F2 U2 D' B2 D' 
R B2 F L' R2 F' B2 R' B' L2 B U' B' F R2 L2 U' R' F2 L , R2 F D' R' F' R' F U L F L2 D' R2 L2 B2 U' D B2 U R2 
B2 F2 R D' L' R2 D L2 F2 R' B2 L2 F2 U2 L F2 R B' F D , U' L F' U' D B2 L2 F B' D' R L2 F2 D2 F2 U L2 F2 D' F2 D' 
