Scramble (State),Solution
F R U L R2 F2 B2 L' B2 L D B2 R2 U2 R F2 U' L U' B2 , B R' U R F2 Y U F2 Y B' U B U F2 Y L F U' F' L' U F2 Y U R U R' Y U2 R U2 R' U' R U R' Y Y U F' U' F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U Y' U' L' U L U F U' F' Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
L2 D' B L2 D2 L B' F2 L' D F2 B2 U' B' F2 U' R2 B2 U R' , L U' L' F2 Y R F' U F U U U F2 Y F' U F U U U F2 Y L U' L' F2 Y R U2 R' U' R U R' Y U2 R U2 R' U' R U R' Y R U R' U' R U R' Y R U' R' F' U' F Y U Y' U' L' U L U F U' F' Y Y U Y' U' L' U L U F U' F' Y Y U Y' U R U' R' U' F' U F Y U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U 
R2 D' B' D R D2 B2 U2 R2 F B2 R F2 L U' F R L' B R' , L U' L' F2 Y F2 F2 Y U U F2 Y L U' L' F2 Y U2 R U R' Y B' U2 B R U R' Y B U' B' U F' U' F Y R U' R' F' U' F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y Y U Y' U R U' R' U' F' U F Y Y Y U R U' R' U' F' U F Y U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U 
F2 B2 U' B2 L F L2 B2 L2 U2 D2 R2 D' U' F2 B2 U2 D' B' R' , L2 U U U F2 Y F2 Y B U' B' U U U F2 Y L F U' F' L' U F2 Y U F' U' F Y U2 R U R' Y U2 R U2 R' U' R U R' Y R U R' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y U' Y U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y Y Y Y U' Y U' L' U L U F U' F' Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
R2 B2 R2 L2 U2 D L2 R2 D' B2 L2 D' B2 D' L2 R F' B' D' U2 , R F' U F U U U F2 Y F' U F U U U F2 Y F U' F' U F2 Y L U' L' F2 Y U' F' U' F Y R U2 R' U' R U R' Y F' U' F Y R U2 R' U' R U R' Y U2 Y2 U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y Y Y U Y' U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
U2 L2 U2 B2 R2 L2 U2 F2 B2 D2 L2 B2 L' B2 U' L2 D' F2 U2 F' , U U U F2 Y B U' B' U U U F2 Y U U U F2 Y B U' B' U U U F2 Y U R U R' Y U2 R U R' Y U2 F' U' F Y U2 R U2 R' U' R U R' Y U' Y U' L' U L U F U' F' Y U' Y U' L' U L U F U' F' Y U Y' U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
B L B' F L2 D B2 U2 R U2 L U2 D B2 D2 U2 F' B2 D2 U' , L' U' L F2 Y U U U F2 Y R U R' F2 Y F' R U' R' U U F2 Y R U2 R' U' R U R' Y R U2 R' U' R U R' Y U R U R' Y R U' R' F' U' F Y U Y' U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
U2 B' D' U2 F2 D2 F2 D2 L2 R2 D2 B U' D2 F U2 F L2 D U2 , R2 U F2 Y B2 U U F2 Y R2 U F2 Y U U F2 Y B' U2 B F' U' F Y R U2 R' U' R U R' Y U2 F' U' F Y U2 F' U' F Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y Y U' Y U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
U2 D F2 B' U2 D2 L2 R2 D2 F2 U L2 B F' L2 D2 U L F L2 , L F U' F' L' U F2 Y B L U' L' B' F2 Y R F' U F U U U F2 Y F' R U' R' U U F2 Y U2 R U R' Y U R U R' Y U' R U R' Y U2 R U2 R' U' R U R' Y U2 Y2 U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y Y U Y' U' L' U L U F U' F' Y U U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
R L D' F' D' R' B2 U2 D2 B' U B F2 L2 U2 F U' F' B2 D2 , R2 U F2 Y B L U' L' B' F2 Y F2 Y F R U' R' F' U U F2 Y U2 F' U' F Y U F' U' F Y U R U R' Y U' R U R' Y U2 Y2 U' L' U L U F U' F' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y U U U F R U R' U' F' F R U R' U' F' U U U U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U 
F2 B' D2 R F D R D2 F2 D2 B' U2 F2 L U' R U2 B' R F2 , F' U F U U U F2 Y R F' U F U U U F2 Y F2 Y F R U' R' F' U U F2 Y Y R U2 R' U' R U R' Y Y R U' R' F' U' F Y U Y' U' L' U L U F U' F' Y U2 Y2 U' L' U L U F U' F' Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y Y Y U2 Y2 U R U' R' U' F' U F Y U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
F' D F2 U2 B R L' B U2 D2 F L2 D' F L2 D L2 U' B R' , L U' L' F2 Y L F U' F' L' U F2 Y U U U F2 Y F U' F' U F2 Y U2 R U2 R' U' R U R' Y U2 R U2 R' U' R U R' Y B U' B' U F' U' F Y F' U' F Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y Y Y U' L' U L U F U' F' Y R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U U 
R' U F2 B2 D2 L2 R U' B U D2 L' R2 D2 B2 F2 U D' L2 D2 , U U U F2 Y U U F2 Y R2 U F2 Y F U' F' U F2 Y U R U2 R' U' R U R' Y B U B' R U R' Y R U R' U' R U R' Y U2 F' U' F Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U2 Y2 U' L' U L U F U' F' Y U F R U R' U' F' R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U U 
R2 D2 F2 R' L U2 D2 F2 L2 F R D L F' R B2 D' L D' F2 , L F U' F' L' U F2 Y B' U B U F2 Y F2 Y B' U B U F2 Y U2 R U2 R' U' R U R' Y B' U B U2 R U R' Y R U R' U' R U R' Y U2 R U2 R' U' R U R' Y U2 Y2 U' L' U L U F U' F' Y Y U' L' U L U F U' F' Y Y Y Y U' Y U' L' U L U F U' F' Y Y U Y' U R U' R' U' F' U F Y F R U R' U' F' F R U R' U' F' R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U 
L' R2 B2 R' B' L' F D' F2 B2 U2 B2 R2 D2 R2 D U L2 D2 F' , F2 Y F U' F' U F2 Y B' U B U F2 Y U U U F2 Y L' U L U' R U R' Y U' F' U' F Y U' R U2 R' U' R U R' Y U F' U' F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U R U' L' U R' U' L U U R U' L' U R' U' L U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
L' F' R L' D' B2 F L' B F' U2 L2 R2 D' L2 F2 R F2 D R' , L' F U' F' U F2 Y R2 U F2 Y U U F2 Y B U' B' U U U F2 Y B U B' R U R' Y U' F' U' F Y F' U' F Y U2 F' U' F Y Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U' L' U L U F U' F' Y U F R U R' U' F' F R U R' U' F' U U U U R U' L' U R' U' L U R U' L' U R' U' L U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U 
L2 D2 U2 F2 B2 L' D2 L2 R2 F' D2 R B U2 R' D' B D F U' , L2 U U U F2 Y R F' U F U U U F2 Y F' U F U U U F2 Y B U' B' U U U F2 Y B U B' R U R' Y U' R U2 R' U' R U R' Y B U' B' U F' U' F Y R U2 R' U' R U R' Y U' L' U L U F U' F' Y Y U' Y U' L' U L U F U' F' Y Y Y U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U 
L2 U2 R2 D2 U L U L R F' L2 R' D2 R D2 U R2 U' L D2 , F2 F2 Y R F' U F U U U F2 Y R U R' F2 Y R' U R F2 Y B U B' R U R' Y R U R' U' R U R' Y B U' B' U F' U' F Y U R U R' Y Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y U Y' U R U' R' U' F' U F Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R' D' R D R' D' R D U R' D' R D R' D' R D U U R' D' R D R' D' R D U 
D' R D2 F2 D2 B R' F' U D2 L U2 R U2 D2 L' D2 R' D2 B2 , L2 U U U F2 Y R U R' F2 Y R' F' U F R U U U F2 Y B L U' L' B' F2 Y L' U' L R U R' Y F' U' F Y U F' U' F Y U' R U2 R' U' R U R' Y U Y' U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y Y Y U' Y U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
F2 D2 R' U' L' R2 F D2 F2 U2 R B' F' U2 L B' L2 B2 U B' , L U' L' F2 Y B' U B U F2 Y F2 F2 Y F2 F2 Y R U' R' F' U' F Y Y F' U' F Y Y U' Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y Y U' Y U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
U' D2 B' L2 F' D2 L2 U' R D2 L2 D R' B2 F2 L2 F' R2 F' D' , R U R' F2 Y B' U B U F2 Y F' U F U U U F2 Y R' U R F2 Y U' R U2 R' U' R U R' Y U2 F' U' F Y U R U2 R' U' R U R' Y R U R' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y Y Y U Y' U R U' R' U' F' U F Y U F R U R' U' F' U R U' L' U R' U' L U U U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
L B' D B2 D' R L2 D2 B2 L' F B' R' B' L' F' D U2 L' B2 , B U' B' U U U F2 Y U F2 Y B L U' L' B' F2 Y R' F' U F R U U U F2 Y R U2 R' U' R U R' Y U F' U' F Y R U R' Y U' R U2 R' U' R U R' Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U U R' D' R D R' D' R D U 
L' R' D2 F B2 U' B2 D2 U2 L' R B R' L2 D L2 D' U R2 D' , F' R U' R' U U F2 Y L U' L' F2 Y F' R U' R' U U F2 Y L' U' L F2 Y B' U B U2 R U R' Y U2 F' U' F Y B U' B' U F' U' F Y R U R' Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U R U' R' U' F' U F Y F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U U U 
U F U2 F2 R2 U2 B D F2 D F U' F2 B L U' F2 B2 D' L2 , R U R' F2 Y U U F2 Y R2 U F2 Y L F U' F' L' U F2 Y U' R U2 R' U' R U R' Y U R U R' Y Y F' U' F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U' L' U L U F U' F' Y U Y' U R U' R' U' F' U F Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
D2 L2 U2 F B D' B2 D2 R2 L U' R2 L' U R2 U' L2 B R B' , F R U' R' F' U U F2 Y R F' U F U U U F2 Y F2 F2 Y B L U' L' B' F2 Y U R U2 R' U' R U R' Y U2 F' U' F Y B U' B' U F' U' F Y U' R U2 R' U' R U R' Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y Y U Y' U R U' R' U' F' U F Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U U 
B2 F' D2 L2 D2 R2 D2 B U2 F2 R L D U2 L D' B2 D2 B2 D2 , U U F2 Y F' U F U U U F2 Y R' F' U F R U U U F2 Y R' F' U F R U U U F2 Y U' F' U' F Y R U R' Y U2 R U R' Y R U' R' F' U' F Y Y U2 Y2 U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
D2 U L2 R2 D2 U2 B' L U2 F2 R' U2 L' F U2 F' U F' U2 R , F2 F2 Y U U U F2 Y U F2 Y F U' F' U F2 Y U F' U' F Y U R U R' Y U2 R U2 R' U' R U R' Y U2 F' U' F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U' Y U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
F2 R2 U2 L D B2 L B D2 L D2 R2 L2 D U2 R' U' F2 U R2 , R' F' U F R U U U F2 Y F U' F' U F2 Y R F' U F U U U F2 Y R' F' U F R U U U F2 Y B' U B U2 R U R' Y B' U2 B F' U' F Y R U R' Y R U2 R' U' R U R' Y U' L' U L U F U' F' Y U' L' U L U F U' F' Y U Y' U R U' R' U' F' U F Y Y Y Y U' Y U R U' R' U' F' U F Y F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
B2 U' B2 U D L U' B2 R2 L2 D2 B L2 F' R' F2 L' R2 U B' , B U' B' U U U F2 Y F2 Y R' U R F2 Y R' F' U F R U U U F2 Y U F' U' F Y B' U2 B F' U' F Y R U2 R' U' R U R' Y U2 R U2 R' U' R U R' Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U2 Y2 U R U' R' U' F' U F Y Y Y U' Y U' L' U L U F U' F' Y F R U R' U' F' U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U U 
R2 B' L2 D2 R' L' U2 F2 U R' U L' U B' D' F2 D' R2 D' L2 , F U' F' U F2 Y L U' L' F2 Y U F2 Y U U F2 Y R U' R' F' U' F Y U R U R' Y U F' U' F Y Y U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y Y U2 Y2 U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
F D' L2 U' R B2 U B D' L2 R' F' B U2 F2 B2 U2 B2 U2 R , B' U B U F2 Y F' U F U U U F2 Y R' U R F2 Y R' U R F2 Y U2 R U R' Y B' U2 B F' U' F Y F' U' F Y F' U' F Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U' L' U L U F U' F' Y U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U 
U2 D F R B2 D2 B2 R D F U2 R2 B' D2 R' D R D' L2 B' , L2 U U U F2 Y U U U F2 Y L' U' L F2 Y U U U F2 Y B' U B U2 R U R' Y B' U B U2 R U R' Y U R U2 R' U' R U R' Y R U' R' F' U' F Y Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L U U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
U' F2 L2 U' L F2 R2 L B' D2 F R' L' F B' R2 D2 F' D L' , U U U F2 Y L' U' L F2 Y F' R U' R' U U F2 Y F' R U' R' U U F2 Y U' F' U' F Y U R U R' Y U2 R U2 R' U' R U R' Y U' R U R' Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U2 Y2 U R U' R' U' F' U F Y U U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U 
F U2 D R2 D2 R U2 R L2 D2 U2 L2 R U' D L2 B R2 L2 U' , B2 U U F2 Y B2 U U F2 Y F2 Y U U U F2 Y B' U2 B F' U' F Y B' U B U2 R U R' Y U R U2 R' U' R U R' Y R U R' U' R U R' Y U' Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y Y Y U' Y U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L U U U U U U U 
L2 R2 B D2 L2 B F' R F2 U B2 F' U2 R2 U2 L D2 L2 F' L' , L' F U' F' U F2 Y L' U' L F2 Y F2 Y R' F' U F R U U U F2 Y L' U' L F' U' F Y F' U' F Y U2 F' U' F Y R U' R' F' U' F Y Y U Y' U' L' U L U F U' F' Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y Y Y U' Y U' L' U L U F U' F' Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
U2 B2 F' D2 F2 R2 B R2 F2 R2 F D2 F' B2 U' B2 F' D F R2 , F' U F U U U F2 Y R2 U F2 Y B' U B U F2 Y F2 F2 Y F' U' F Y B' U B U2 R U R' Y U2 F' U' F Y U' F' U' F Y U2 Y2 U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y Y Y U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
F2 B2 L R D F2 B L2 B' U2 R2 F' L D R2 L2 D2 L2 U2 F2 , B U' B' U U U F2 Y R2 U F2 Y U U F2 Y F2 Y L' U' L R U R' Y U' R U R' Y U2 R U R' Y U2 R U2 R' U' R U R' Y Y U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y Y Y Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
F2 U2 D L U2 F' L U' R2 U' D2 L' R U' L2 F2 R' D' F D , F2 Y L U' L' F2 Y F2 Y R' U R F2 Y L' U' L F' U' F Y B U B' F' U' F Y B U B' R U R' Y U' F' U' F Y Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y Y U Y' U R U' R' U' F' U F Y Y Y U R U' R' U' F' U F Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
L2 B2 D2 U2 F2 D2 L U2 B2 U2 B D B2 L2 U2 L U2 B2 F U , R2 U F2 Y R2 U F2 Y F' U F U U U F2 Y L F U' F' L' U F2 Y R U' R' F' U' F Y U' F' U' F Y U F' U' F Y U2 F' U' F Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
B D U L' B2 F' R F' L' B' L2 U' F' B D' L B2 L2 F R2 , R F' U F U U U F2 Y R2 U F2 Y F2 Y F2 F2 Y B' U2 B R U R' Y U' F' U' F Y B U B' R U R' Y R U R' U' R U R' Y U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y Y U R U' R' U' F' U F Y U U F R U R' U' F' F R U R' U' F' U U U U R U' L' U R' U' L U U U U U 
