Scramble (State),Solution
D U2 F2 L2 U2 R2 L2 F R F2 L2 F' R2 L' F2 D L2 B L2 B' , L U' L' F2 Y B2 U U F2 Y F2 Y L' U' L F2 Y B' U B U2 U F' U F U F' U2 F Y U2 B U B' U U U R U R' Y R U' R' U Y' U R' U' R Y Y F' U' F Y R U B' X' R U X2 R2 X' U' R' F R F' U Y Y Y Y U Y Y Y Y U Y L U2 L' U2 L F' L' U' L U L F L2 U 
U D2 F2 B2 D' L F2 L F L' R2 D2 U L' F2 L B R U L2 , R' U R F2 Y B2 U U F2 Y L' U' L F2 Y U F2 Y B U' B' U U F' U' F U' F' U' F Y U U' R U2 R' U F' U' F Y U B U B' U U U U F' U2 F U F' U2 F Y U R U2 R' U' R U R' Y L U L' U L U' L' U' Y2 R' F R F' U Y Y Y Y X' R U' R D2 R' U R D2 R2 X 
F' U' L' B2 R' F2 U2 R2 D2 L' U' R2 D R2 B2 L2 F L2 F B , R' U R F2 Y F U' F' U F2 Y F' U F U U U F2 Y F' U F U U U F2 Y L' U L U' U F' U' F U F' U2 F Y U2 U' F' U F Y U' R U' R' U R U R' Y U2 U' R U R' Y' U R' U' R Y Y R U R' U' R' F R F' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R2 Y' D' R U' R U R' Y D R2 Y R U' R' 
F2 U R2 D' L2 F2 U' F R L D2 R B F U2 F2 D2 L' U2 D' , L' F U' F' U F2 Y R F' U F U U U F2 Y R2 U F2 Y L U' L' F2 Y R U' R' F' U' F Y U2 U F' U' F Y U' F U F' Y' Y U2 U R U' R' Y U2 F' U F U' Y U' F U F' Y' Y R' U2 F R U R' U' Y' R2 U2 X' R U X U Y Y Y Y U Y Y R' U L' U2 R U' R' U2 R L U' 
R2 L F2 B2 U R2 U L2 U' D2 L2 F2 U B2 D2 U' F' D' F2 R' , F2 Y R2 U F2 Y F U' F' U F2 Y F' R U' R' U U F2 Y B U' B' U U R U' R' Y U2 B' U' B U U R U2 R' U' R U R' Y B U' B' U U R U' R' Y U U F' U F U F' U2 F Y Y U2 X L R2 U' R U' R' U2 R U' M U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y X R' U R' D2 R U' R' D2 R2 X' 
U2 R2 U' B2 R2 D2 B' L' D2 R' L' U2 L2 F' L' R U2 R F' L2 , F2 Y R2 U F2 Y U F2 Y U U F2 Y U B U B' U U U U F' U2 F U F' U2 F Y B' U2 B U F' U' F U F' U2 F Y U2 U R U2 R' U R U' R' Y U' U F' U' F U F' U2 F Y Y L' U R U' L U R' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y X' R U' R D2 R' U R D2 R2 X 
D R D B' L U2 F B2 R2 L2 F2 L2 B2 L D R F2 U B2 F2 , F R U' R' F' U U F2 Y F2 F2 Y L U' L' F2 Y B' U B U F2 Y L' U L U' U' R U' R' U R U R' Y B' U2 B U F' U2 F U' R U R' Y U' U' R U R' U' R U2 R' Y U2 F' U2 F U F' U' F Y Y Y R' F R F' U2 R' F R Y' R2 U2 R U Y Y Y Y U Y F R U' R' U' R U R' F' R U R' U' R' F R F' 
D2 B2 U2 R2 D2 R2 B' D2 B2 U2 R B2 F2 U2 L2 B F2 L2 B L' , U U F2 Y U U F2 Y L F U' F' L' U F2 Y F U' F' U F2 Y U B U B' U U U U F' U2 F U F' U2 F Y U U' R U R' U' R U2 R' Y U U F' U2 F U' R U R' Y U2 U' R U R' Y' U R' U' R Y Y Y Y Y R' U2 X R' U R U' Y R' U' R' U R' F Z' U Y Y R2 Y D R' U R' U' R Y' D' R2 Y' R' U R 
B D' R2 L2 B2 D2 U2 R2 D2 F2 L2 B F2 R2 L2 D L' R B2 D , R2 U F2 Y F' U F U U U F2 Y R2 U F2 Y F2 F2 Y U R U2 R' U R U' R' Y Y' R' U' R U2 R' U' R U R' U' R Y Y B U B' F' U' F Y U2 U F' U2 F U F' U2 F Y Y Y Y M' U' M U2 M' U' M U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R2 U R U R' U' R' U' R' U R' 
B' U2 D' F' B D2 F2 L2 U2 F2 D F2 D2 R F2 U2 L' B' L' B' , B2 U U F2 Y L' U' L F2 Y U F2 Y R' F' U F R U U U F2 Y L' U' L U' R U2 R' U' R U2 R' Y U2 R U R' U' U' R U R' U' R U R' Y B U' B' U F' U' F Y U R U2 R' U R U' R' Y Y Y F U R U' R' U R U' R' F' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y L U2 L' U2 L F' L' U' L U L F L2 U 
F D B' R F2 B2 U2 R2 L' F L B2 L' R B2 F R2 U' R2 L2 , L F U' F' L' U F2 Y U F2 Y R' U R F2 Y F2 F2 Y U2 F' U' F Y B U B' B' U' B U U Y' R' U' R U2 R' U' R U R' U' R Y Y R U R' U' R U' R' U Y' U R' U' R Y Y U' R U R' U' U' R U R' U' R U R' Y Y Y F' L' U' L U L' U' L U F U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y M2 U M2 U2 M2 U M2 U Y M2 U M2 U2 M2 U M2 
B' R' F D2 R' U2 F' L' U' B U' B2 U2 L2 B R2 L2 D' R2 U2 , L2 U U U F2 Y B L U' L' B' F2 Y F' R U' R' U U F2 Y F R U' R' F' U U F2 Y U' U' F' U F Y B U B' R U' R' U Y' U R' U' R Y Y U' U F' U2 F U' R U R' Y U' U' F' U F Y R' F R U R' F' R Y L U' L' U Y Y Y Y U Y Y Y Y R U R' F' R U R' U' R' F R2 U' R' U' 
R' B2 L U D2 B2 F' L2 F' R B U L' F2 R2 F L2 F R B2 , L F U' F' L' U F2 Y L' U' L F2 Y B U' B' U U U F2 Y F' U F U U U F2 Y R U' R' U' R U2 R' U' R U2 R' Y U2 U' R U' R' U' R U2 R' Y B U B' F' U' F Y U F' U2 F U' R U R' Y Y X' L' U2 R U R' U X L U Y Y Y Y R' U L' U2 R U' R' U2 R L U' 
L2 U R2 U2 F2 R' D' L2 U2 F2 B' D2 L2 F' D2 B' L2 R U2 F' , B2 U U F2 Y U U F2 Y R2 U F2 Y F' U F U U U F2 Y L' U' L R U' R' U Y' U R' U' R Y Y U B U B' U U U U F' U2 F U F' U2 F Y B U B' U F' U F U' F' U' F Y R U' R' U' R U2 R' U F' U' F Y Y Y F R U R' U' F' U Y Y Y Y U Y Y Y Y U Y Y Y Y R' U L' U2 R U' R' U2 R L U' 
R' B2 U2 R2 B2 R U' B F U2 R B2 F2 D B R2 L U R2 U , F' U F U U U F2 Y B2 U U F2 Y L' U' L F2 Y F2 Y U2 R U' R' U Y' U R' U' R Y Y B' U2 B U' R U2 R' U' R U2 R' Y U U' R U' R' U R U R' Y U' U R U' R' Y Y Y Y M' U' M U2 M' U' M U Y Y Y Y U Y Y Y R' U' R Y R2 Y D R' U R U' R Y' D' R2 
U' L' B' R D' R F' B2 L2 B2 D R2 L2 D2 R2 F2 L2 D' U F , F' U F U U U F2 Y U F2 Y U F2 Y F U' F' U F2 Y B' U B U2 U' F' U F Y B U B' U U U R U R' Y B U B' U U U U F' U2 F U F' U2 F Y R U R' U' U F' U2 F U F' U2 F Y F U R U' R' U R U' R' F' U Y Y Y Y U Y L U' R U2 L' U R' L U' R U2 L' U R' U 
R2 B2 D2 F2 R2 B2 R' L U L2 R F' U F U2 R L' D2 L U2 , L U' L' F2 Y B' U B U F2 Y R' U R F2 Y B L U' L' B' F2 Y F' U F U' Y U' F U F' Y' Y U2 U F' U F U F' U2 F Y B U B' U F' U' F U F' U2 F Y U' R U2 R' U' R U2 R' Y Y Y R U R' Y R' F R U' R' F' R U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y M2 U M2 U2 M2 U M2 U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y M2 U M2 U2 M2 U M2 
R' B2 R2 F R' U2 B D B2 F' L2 B2 L2 U2 F2 B L2 D2 L R2 , F2 Y L' U' L F2 Y U F2 Y F U' F' U F2 Y B' U B U2 B' U' B U U U R U' R' Y B U B' B' U' B U U R U2 R' U' R U R' Y B U B' R U R' Y U' R U R' Y' U R' U' R Y Y L U' R' U L' U R U R' U R U Y Y Y Y U Y Y Y Y U Y Y R2 Y' D' R U' R U R' Y D R2 Y R U' R' 
U2 L2 U F' R2 B2 R2 F D' B R D B' U R' L2 F' R' D2 U2 , U F2 Y U F2 Y B L U' L' B' F2 Y B U' B' U U U F2 Y U' L' U' L U U' F' U2 F U' F' U F Y B' U2 B U' R U2 R' U' R U2 R' Y R U' R' U Y' U R' U' R Y Y R U R' U' U F' U2 F U' R U R' Y Y F R U R' U Y' R' U2 R' F R F' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
R' L2 U2 B2 L2 B2 D2 F' B' D R2 B2 R2 F2 B2 R2 D' F R F2 , F2 F2 Y R U R' F2 Y U F2 Y L' U' L F2 Y B U B' U F' U' F U F' U2 F Y U2 B U B' U U U U F' U2 F U F' U2 F Y B U' B' U F' U' F Y U U R U' R' Y R' F' L' F R F' L F U Y Y Y Y U Y R2 Y D R' U R' U' R Y' D' R2 Y' R' U R 
U2 R2 U' F D2 L2 R2 D2 L R D2 F B U D2 L2 B2 D2 R2 F , L' U' L F2 Y F2 Y U U F2 Y F R U' R' F' U U F2 Y B' U2 B F' U F U' Y U' F U F' Y' Y U R U R' U' R U R' U' R U R' Y U F' U' F Y U' F U F' Y' Y U F' U2 F U' R U R' Y Y X L U2 R' U' R U' X' L' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y R' U2 R' Y U' R' F' R2 U' R' U R' F R U' F 
F2 L2 R U2 R' F2 L U' F L' U2 B' R' F' D2 R2 F2 R' U2 R , F R U' R' F' U U F2 Y U F2 Y F' U F U U U F2 Y L F U' F' L' U F2 Y U' U F' U F U' F' U' F Y B U B' F' U F U' Y U' F U F' Y' Y B U B' U R U' R' Y U R U2 R' U' R U R' Y Y Y Y R U R' U' R' F R F' U Y Y Y Y U Y Y Y R' U L' U2 R U' R' U2 R L U' 
U' R B2 R' B R' L' F B2 U' R' B' L2 B D' B2 F R D2 F' , F R U' R' F' U U F2 Y B2 U U F2 Y L' U' L F2 Y U U U F2 Y U B' U' B U U U' R U2 R' U F' U' F Y B' U' B U U U' R U2 R' U F' U' F Y B U' B' U U' R U' R' U' R U2 R' Y U U F' U2 F U F' U2 F Y Y2 F U R U' X' U R' D' R U' R' X U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y M2 U M2 U2 M2 U M2 U Y M2 U M2 U2 M2 U M2 
D2 F B2 L' D2 R2 L D U B' D' U2 F' R2 L' D' F2 U' R2 D2 , L U' L' F2 Y F' U F U U U F2 Y U U U F2 Y F2 Y B' U2 B U' R U R' Y' U R' U' R Y Y U2 B U B' U U U U R U2 R' U R U' R' Y U' U' R U R' Y' U R' U' R Y Y R U' R' U F' U F U' F' U' F Y Y L F R' F R F2 L' U Y Y Y Y U Y Y Y Y U Y Y R' U2 R' Y U' R' F' R2 U' R' U R' F R U' F 
D F2 L D2 L2 D2 L U L' F2 L' F U' D2 R' B' L R2 U2 R2 , F R U' R' F' U U F2 Y U U U F2 Y U U U F2 Y L F U' F' L' U F2 Y U2 B' U' B U U U' R U' R' U R U R' Y U' U' R U R' Y' U R' U' R Y Y U2 U2 R U R' U R U' R' Y U2 U F' U' F U' F' U' F Y Y Y L U' R' U L' U R U R' U R U Y Y Y Y L U2 L' U2 L F' L' U' L U L F L2 U 
B R2 D' B2 F U2 L2 B2 U2 F' L2 R2 F R L2 U D F U L , F' R U' R' U U F2 Y B R' U R F2 Y F' R U' R' U U F2 Y U U U F2 Y U2 L' U' L U U' F' U2 F U' F' U F Y U F' U' F U F' U2 F Y U2 R U R' Y R U R' U' U F' U2 F U' R U R' Y Y Y Y F R' F' R U R U' R' U Y L U2 L' U2 L F' L' U' L U L F L2 U 
U' F' B' R L' F2 D2 L2 R2 B F2 L2 U2 R' F2 B' U2 B2 F' D' , U U F2 Y F' U F U U U F2 Y R' F' U F R U U U F2 Y R' F' U F R U U U F2 Y B' U2 B B' U' B U U R U2 R' U' R U R' Y U2 U F' U F U F' U2 F Y U2 R U' R' U' F' U F Y F' U F U R U' R' Y Y Y Y R' U' R Y' X' R U' R' F R U R' X U Y Y Y Y U Y Y Y R2 Y' D' R U' R U R' Y D R2 Y R U' R' 
U D2 F L' F2 U R' L' D2 U2 R U' B R2 D2 B' U2 F R U2 , B' U B U F2 Y B' U B U F2 Y R F' U F U U U F2 Y F2 Y B' U2 B L' U' L U F' U' F Y B U' B' U U' R U R' U' R U2 R' Y B U' B' U B U B' U U U U' R U R' U' R U2 R' Y U U' R U R' U R U R' Y Y R U R' U' X D' R' U R E' Z' U Y R2 Y D R' U R' U' R Y' D' R2 Y' R' U R 
U B2 F2 R B U D B2 R L2 F2 U2 F2 U2 R2 B2 U2 D L2 B , F2 F2 Y R U R' F2 Y R F' U F U U U F2 Y B' U B U F2 Y L' U' L U F' U' F U' F' U' F Y B' U' B U U U' R U' R' U R U R' Y U' B U B' U U U U2 F' U' F U' F' U F Y U F' U' F Y U' F U F' Y' Y Y L F R' F R F2 L' U Y L U' R U2 L' U R' L U' R U2 L' U R' U 
D' B F L R B R L2 B2 D U2 L U2 B' L2 F' R2 B' R' B , R2 U F2 Y B R' U R F2 Y F' U F U U U F2 Y F' U F U U U F2 Y L' U' L U F' U' F Y U' F U F' Y' Y U F' U F U' F' U' F Y U' F' U2 F U' F' U F Y R U' R' U' R U' R' U' R U2 R' Y Y Y Y L U L' U L U' L' U' Y2 R' F R F' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y R U R' U' R' F R2 U' R' U' R U R' F' 
R2 B' L2 B2 D B F2 L' B2 L R2 U2 R' F' B R D' L2 U L , L U' L' F2 Y R' F' U F R U U U F2 Y B' U B U F2 Y F' U F U U U F2 Y U2 U F' U F U F' U2 F Y B' U2 B U R U' R' Y U F' U F U' F' U' F Y U2 U F' U' F U' F' U' F Y Y Y Y X L U2 R' U' R U' X' L' U Y Y Y R' U2 R U2 R' F R U R' U' R' F' R2 U' 
D R U D2 L' U' L2 R D2 F2 D2 R L2 B2 F D' F2 L2 U2 D2 , L' U' L F2 Y L U' L' F2 Y L U' L' F2 Y L U' L' F2 Y B' U2 B L' U' L U U' R U R' U R U R' Y U B' U' B U U R U2 R' U' R U R' Y U' R U R' U' U' R U R' U' R U R' Y U U R U2 R' U R U' R' Y R U R' Y R' F R U' R' F' R U Y Y Y Y U Y Y R U' R U R U R U' R' U' R2 
L2 F2 R2 B' L2 U' L2 U' B' F2 R2 F2 R2 L2 B2 D2 U2 B2 L2 R2 , F U' F' U F2 Y F2 Y U U F2 Y U U U F2 Y B U B' U' R U' R' U' R U2 R' Y B' U B U2 B U B' U U U U F' U2 F U F' U2 F Y U2 U F' U' F U F' U2 F Y R U' R' U' R U' R' U' R U2 R' Y Y X L U2 R' U' R U' X' L' U Y Y Y Y U Y R' U R' Y U' R' F' R2 U' R' U R' F R F 
U B2 L2 B2 U' L2 B L2 D2 R' D2 F2 L' F' B2 D2 U2 F' L2 B2 , F2 F2 Y U U F2 Y R F' U F U U U F2 Y F2 Y B U' B' U U F' U F U' F' U' F Y B U B' B U B' U U U U' R U R' U' R U2 R' Y R U' R' U' R U' R' U' R U2 R' Y Y R2 D R' U2 R D' R' U2 R' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y X R' U R' D2 R U' R' D2 R2 X' 
L U' R2 F2 B2 L' U' B2 U2 L D2 L2 F2 B2 L' D2 F2 B2 L2 F , F R U' R' F' U U F2 Y R' F' U F R U U U F2 Y F' U F U U U F2 Y R' F' U F R U U U F2 Y L' U' L B U B' U U U R U R' Y U2 B U B' U U U U R U2 R' U R U' R' Y U' B U B' U U U U2 F' U' F U' F' U F Y U' R U' R' U R U R' Y Y Y R' F R' F' R2 U2 X' U' R U R' X U Y R' U' R Y R2 Y D R' U R U' R Y' D' R2 
B2 L' B2 R2 B2 F' D L' U2 F2 L' F D' U' R' B2 F' D2 U2 R , L' U' L F2 Y F2 F2 Y F2 F2 Y U U U F2 Y U2 U' R U' R' U' R U2 R' Y B' U2 B U' R U R' U R U R' Y B U B' U U U U2 F' U' F U' F' U F Y R U' R' U F' U' F U' F' U' F Y Y Y L' B' L R' U' R U L' B L U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
L' R' F L R' U2 B L2 B' U2 D' B2 D2 R2 F L2 D2 U2 F' U2 , L' F U' F' U F2 Y F U' F' U F2 Y R U R' F2 Y F R U' R' F' U U F2 Y L' U' L U' R U R' U' R U2 R' Y U' R U' R' U Y' U R' U' R Y Y U2 U' R U R' U' R U2 R' Y U F' U F U R U' R' Y Y L' R U R' U' L R' F R F' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y R' U R' Y U' R' F' R2 U' R' U R' F R F 
D2 B2 L' B' D' L' R' U L' D2 F' L2 F' L' B L U' D2 F2 L2 , L' U' L F2 Y L F U' F' L' U F2 Y U U U F2 Y R' U R F2 Y B U' B' U U' R U' R' U' R U2 R' Y U2 U F' U' F U F' U2 F Y U' R U' R' U R U R' Y R U R' U' U F' U2 F U' R U R' Y Y R B R' L U L' U' R B' R' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y R U R' U' R' F R2 U' R' U' R U R' F' 
R2 F2 R2 U B U D2 B' R2 U' F2 D2 L' F L2 D B2 F R' D2 , L' U' L F2 Y F U' F' U F2 Y F R U' R' F' U U F2 Y U F2 Y B U B' U2 R U' R' U' F' U F Y U' U' R U R' U' R U2 R' Y B U B' B U B' U U U U F' U2 F U F' U2 F Y U F' U F U F' U2 F Y Y F' L' U' L U L' U' L U F U Y Y Y Y X' R U' R D2 R' U R D2 R2 X 
U2 R' F2 R U2 L' B2 F' U' D B2 L' F2 R' L' F U2 B L2 U , R2 U F2 Y U F2 Y U U F2 Y F2 Y U R U' R' Y B U' B' U U' R U2 R' U F' U' F Y R U' R' Y' U R' U R Y Y U2 R U R' U' R U R' U' R U R' Y Y X' U' R U' R2 F X R U R' U' R B2 U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
L' D2 U2 R L' B2 D R2 B2 U2 B2 U F2 R2 L' B2 F' L' R B2 , R U R' F2 Y B2 U U F2 Y R U R' F2 Y F R U' R' F' U U F2 Y U2 B' U' B U U Y' R' U' R U2 R' U' R U R' U' R Y Y U2 U' R U2 R' U F' U' F Y U U' R U' R' U' R U2 R' Y U' R U R' U' U' R U R' U' R U R' Y Y Y Y F U R U' R' U R U' R' F' U Y Y Y Y U Y R U R' F' R U R' U' R' F R2 U' R' U' 
U2 D' F2 L B2 D2 R U F U2 D2 F L2 R2 D2 L D R' F2 B2 , R U R' F2 Y F' U F U U U F2 Y L' U' L F2 Y F' U F U U U F2 Y B U B' U U U U' R U R' U' R U2 R' Y U B U B' U U U U F' U2 F U F' U2 F Y U F' U2 F U F' U' F Y R U' R' U' R U2 R' U' R U2 R' Y Y L F' L' F U2 L2 Y' L F L' F U Y Y Y R2 Y' D' R U' R U R' Y D R2 Y R U' R' 
B L2 B2 R' L' F2 U D2 B U' R B2 R' D2 U2 B2 F U' R2 F' , B2 U U F2 Y R F' U F U U U F2 Y R F' U F U U U F2 Y L F U' F' L' U F2 Y B' U' B R U' R' U' F' U F Y B U B' B U B' U U U R U R' Y R U' R' Y' U R' U R Y Y U2 U F' U2 F U' R U R' Y Y Y U2 X R' L2 U L' U L U2 L' U M U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y X' R U' R D2 R' U R D2 R2 X 
D' B2 R2 U2 L2 U2 R' L2 B R D2 F2 D' L F2 D2 F U2 D2 F2 , U U U F2 Y F2 F2 Y F' R U' R' U U F2 Y F U' F' U F2 Y L' U L U' U F' U' F U F' U2 F Y B' U2 B F' U F U' Y U' F U F' Y' Y B U B' U' R U R' U' R U2 R' Y U2 U F' U F U' F' U' F Y Y Y Y L U' Y' R' U2 R' U R U' R U2 R Y U' L' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y R2 Y' D' R U' R U R' Y D R2 Y R U' R' 
D B2 D2 L2 R2 B2 L2 F2 U' B F U2 L2 F L2 U' B R D2 L2 , R2 U F2 Y F2 Y R' U R F2 Y L' U' L F2 Y B U B' B' U' B U U U R U' R' Y R U R' U' B' U' B U U U R U' R' Y U' B U B' U U U U R U2 R' U R U' R' Y R U R' U' U F' U' F U F' U2 F Y L' U R U' L U R' U Y Y Y Y U Y Y Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
B2 L' D2 R B' R2 D2 B' U2 B2 F2 R2 F2 U B U L2 F2 U2 D2 , F2 Y F2 F2 Y B' U B U F2 Y B L U' L' B' F2 Y B U B' F' U F U' Y U' F U F' Y' Y B' U B U2 R U R' Y U2 U' R U R' Y' U R' U' R Y Y U2 R U R' Y Y Y R B R' L U L' U' R B' R' U Y Y Y F R U' R' U' R U R' F' R U R' U' R' F R F' 
U2 F2 D U R' F2 U2 L' F R' B U2 B2 L2 B2 R2 F2 D F2 D2 , R' U R F2 Y L' U' L F2 Y B' U B U F2 Y L U' L' F2 Y B' U2 B U F' U' F U' F' U' F Y U' U2 R U R' U R U' R' Y U2 U' R U' R' U R U R' Y R U R' U' U F' U F U F' U2 F Y Y Y Y F' U' L' U L F U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y Y Y R U' R U R U R U' R' U' R2 
F2 D2 F' B R2 F B' D' U2 F2 U2 B R2 U2 B2 R' F' R D U2 , L2 U U U F2 Y L U' L' F2 Y U F2 Y U U U F2 Y U L' U' L U U2 R U R' U R U' R' Y U R U R' U' R U R' U' R U R' Y B U B' U F' U F U' F' U' F Y R U R' U' U F' U2 F U' R U R' Y L U' R' U L' U R U R' U R U Y Y Y Y R' U' R Y R2 Y D R' U R U' R Y' D' R2 
D2 U2 R2 B2 U2 L' F2 U2 B' L U' F' D2 U2 L U2 D' R B L2 , R' F' U F R U U U F2 Y F R U' R' F' U U F2 Y L F U' F' L' U F2 Y F' R U' R' U U F2 Y U R U2 R' U' R U R' Y U U' F' U2 F U' F' U F Y R U R' U' U' F' U F Y U' U F' U F U F' U2 F Y Y Y F U R U' R' F' U Y Y Y Y U Y Y Y R' U R' Y U' R' F' R2 U' R' U R' F R F 
R' F2 R2 D B2 U' D' F2 B2 D2 U R2 D2 R2 L2 U2 R2 D' L' B2 , B2 U U F2 Y B2 U U F2 Y F2 Y F2 F2 Y B' U B U2 R U R' Y U' R U' R' U Y' U R' U' R Y Y U R U' R' Y' U R' U R Y Y U' U R U' R' Y Y R' F R F' U2 R2 Y R' F' R F' U Y Y Y Y U Y Y L U2 L' U2 L F' L' U' L U L F L2 U 
F2 B D2 L2 R2 D2 R2 L' U L2 U L2 F' D2 L2 R2 F' R2 L B , B R' U R F2 Y L F U' F' L' U F2 Y B U' B' U U U F2 Y F U' F' U F2 Y R U R' U' L' U' L U U' R U R' U R U R' Y U R U' R' U Y' U R' U' R Y Y U2 R U' R' U Y' U R' U' R Y Y R U R' U' U F' U2 F U' R U R' Y Y Y Y R' U2 X' R R U' R' U X R' U2 R U Y Y Y Y U Y M2 U M2 U2 M2 U M2 
D L2 U' R2 B2 F R' L2 B' R2 D' B D2 F2 U2 F U B' L2 U2 , R U R' F2 Y B2 U U F2 Y L U' L' F2 Y F2 F2 Y U F' U' F U F' U2 F Y U2 F' U F U R U' R' Y R U' R' B U B' U U U U F' U' F U' F' U' F Y U2 U' R U' R' U R U R' Y L' U R U' L U R' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y Y R' U' R Y R2 Y D R' U R U' R Y' D' R2 
B F' R2 B2 L2 R' U D F B U D' F2 D B' D L' D' R F2 , L U' L' F2 Y F R U' R' F' U U F2 Y B U' B' U U U F2 Y B' U B U F2 Y U2 U' R U2 R' U' R U2 R' Y B U B' U' R U2 R' U' R U2 R' Y U F' U' F Y U R U' R' Y' U R' U R Y Y Y R U R' U' R' F R F' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y X' R U' R D2 R' U R D2 R2 X 
D' R' D' F' R L' F2 R' F2 U L2 U L' F' U R L B F2 D , B U' B' U U U F2 Y F U' F' U F2 Y F2 F2 Y R U R' F2 Y U' U F' U2 F U' R U R' Y U2 U2 F' U' F U' F' U F Y B U' B' U U R U' R' Y R U' R' Y' U R' U R Y Y Y Y Y X' L' U2 R U R' U X L U Y Y Y Y R2 U R U R' U' R' U' R' U R' 
F L' D' L' U' B2 R B2 L2 R F2 D L2 U2 D2 B U2 D2 F2 R , F2 Y R' U R F2 Y L U' L' F2 Y F' U F U U U F2 Y B' U2 B U F' U' F Y U' F U F' Y' Y U2 R U' R' U' F' U F Y U' F' U F U R U' R' Y R U' R' Y' U R' U R Y Y L U' Y' R' U2 R' U R U' R U2 R Y U' L' U Y Y X R' U R' D2 R U' R' D2 R2 X' 
L' B2 R' B2 R2 F2 L' B L2 F2 D' F' D' R U D2 B2 F L2 B2 , B U' B' U U U F2 Y U U F2 Y R' F' U F R U U U F2 Y B L U' L' B' F2 Y U L' U' L U U2 R U R' U R U' R' Y U' U' R U2 R' U' R U2 R' Y B U B' U F' U F U' F' U' F Y U' U2 R U R' U R U' R' Y Y Y Y R' F R F' U2 R' F R Y' R2 U2 R U Y Y Y Y U Y Y Y Y U Y Y Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
B2 R D' F2 B' R F D2 L2 B2 U R B' U' D2 F2 D' R2 F2 B' , R U R' F2 Y B R' U R F2 Y L' U' L F2 Y U U U F2 Y B U' B' U U F' U F U' F' U' F Y U' U' R U R' U R U R' Y U' F' U' F Y U' U2 F' U' F U' F' U F Y Y Y Y R' U' Y L' U L' Y' L F L' F R U Y Y Y Y U Y Y Y Y U Y X R' U R' D2 R U' R' D2 R2 X' 
B2 D2 B2 F2 U2 L' U2 B2 D U F R B R2 D2 U F2 B2 U R' , R' U R F2 Y R U R' F2 Y L U' L' F2 Y L' U' L F2 Y U U F' U' F U' F' U' F Y B' U2 B U' R U' R' U R U R' Y B U B' U' R U R' U' R U2 R' Y R U R' U' U F' U2 F U' R U R' Y Y Y L Y' U R' Y U' L' U L F L' U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y R2 Y' D' R U' R U R' Y D R2 Y R U' R' 
R' D2 L2 D' F R F' R' F' B2 D R' U' R2 B2 R2 D2 L2 B2 F , R' U R F2 Y L F U' F' L' U F2 Y L U' L' F2 Y F R U' R' F' U U F2 Y R U R' U' U F' U' F Y U' F U F' Y' Y R U' R' B U B' U U U U F' U' F U' F' U' F Y B U B' B U B' U U U R U R' Y U2 F' U2 F U F' U' F Y Y Y Y U' R U2 R' U' R U' R2 Y' R' U' R U B U Y Y Y Y U Y Y Y Y U Y Y Y Y U Y R U R' Y' R2 Y' D' R U' R' U R' Y D R2 
B2 D2 U' R2 B D R D F2 U2 B U2 R2 U2 R2 U R2 D2 U F2 , L' U' L F2 Y U F2 Y U F2 Y F' R U' R' U U F2 Y B U' B' U F' U' F Y B' U2 B U' R U R' U' R U2 R' Y B U B' U' R U R' U' R U2 R' Y R U' R' F' U' F Y Y R2 D R' U2 R D' R' U2 R' U Y Y Y Y U Y R' U L' U2 R U' R' U2 R L U' 
